symbol,date,open,high,low,close,volume
PLX,2023-10-02,34920,35290,34690,34920,567900
PLX,2023-10-03,34540,34640,33520,33520,1026000
PLX,2023-10-04,32729,33890,32729,33760,784600
PLX,2023-10-05,33800,33800,32040,32040,1530500
PLX,2023-10-06,32500,33050,31990,32590,2194100
PLX,2023-10-09,33330,33430,33010,33250,1552600
PLX,2023-10-10,33520,33760,33480,33520,1524500
PLX,2023-10-11,33760,34460,33610,34360,1352900
PLX,2023-10-12,34460,34920,34030,34170,1061800
PLX,2023-10-13,34170,34310,33990,34170,1299600
PLX,2023-10-16,34920,35200,34260,34260,1011900
PLX,2023-10-17,34260,34310,33520,33520,1005800
PLX,2023-10-18,33660,33660,32070,32590,1299500
PLX,2023-10-19,32640,33200,32500,32590,593100
PLX,2023-10-20,32729,33010,32040,32970,610400
PLX,2023-10-23,33330,33380,32590,32920,377000
PLX,2023-10-24,32920,33200,32680,33050,303400
PLX,2023-10-25,33010,33200,32820,32920,373900
PLX,2023-10-26,32400,32680,30630,30630,1802700
PLX,2023-10-27,30730,31190,29980,30730,636400
PLX,2023-10-30,30730,31010,30580,30580,267100
PLX,2023-10-31,31010,31010,29330,29700,980300
PLX,2023-11-01,29380,30270,29140,30070,633200
PLX,2023-11-02,30350,31240,30350,31100,768400
PLX,2023-11-03,31150,31190,30730,30820,571800
PLX,2023-11-06,31010,31150,30820,30960,367100
PLX,2023-11-07,30960,31610,30730,30870,482200
PLX,2023-11-08,30870,31840,30680,31840,968500
PLX,2023-11-09,31940,32119,31610,31610,843300
PLX,2023-11-10,31330,31660,31050,31050,744800
PLX,2023-11-13,31190,31290,30910,31050,603700
PLX,2023-11-14,31380,31430,31010,31190,729200
PLX,2023-11-15,31610,31990,31470,31660,1185900
PLX,2023-11-16,31840,32270,31660,32070,790400
PLX,2023-11-17,32119,32170,31190,31190,897400
PLX,2023-11-20,30910,31520,30910,31190,958300
PLX,2023-11-21,31470,31610,31190,31470,910900
PLX,2023-11-22,31520,31940,31470,31710,838700
PLX,2023-11-23,31760,31840,31380,31380,874000
PLX,2023-11-24,31100,31290,30730,31100,778400
PLX,2023-11-27,31100,31710,31100,31290,630200
PLX,2023-11-28,31100,31380,30780,31380,663700
PLX,2023-11-29,31520,33330,31520,33330,3135500
PLX,2023-11-30,33150,33520,32680,32680,817300
PLX,2023-12-01,32680,33330,32400,32780,923200
PLX,2023-12-04,33250,33330,32780,33050,934700
PLX,2023-12-05,32820,33760,32820,33100,884600
PLX,2023-12-06,32920,33480,32920,33430,720700
PLX,2023-12-07,33330,33330,32400,32729,955700
PLX,2023-12-08,32729,33200,32680,33200,629600
PLX,2023-12-11,33430,33430,32780,33200,371900
PLX,2023-12-12,33200,33250,32680,33010,547300
PLX,2023-12-13,32970,33050,32310,32310,939000
PLX,2023-12-14,32590,32590,31760,31990,441400
PLX,2023-12-15,32119,32360,31940,31940,447800
PLX,2023-12-18,31940,32119,31560,31560,351900
PLX,2023-12-19,31660,31760,31240,31610,304900
PLX,2023-12-20,31660,32119,31610,32040,266900
PLX,2023-12-21,31660,31790,31660,31660,358300
PLX,2023-12-22,31760,31940,31430,31470,635400
PLX,2023-12-25,31520,32310,31520,32270,674200
PLX,2023-12-26,32220,32400,32070,32070,782300
PLX,2023-12-27,32310,32360,31990,32070,457000
PLX,2023-12-28,32040,32310,31760,32119,962700
PLX,2023-12-29,32119,32270,32040,32119,522800
PLX,2024-01-02,32220,32270,32119,32170,634300
PLX,2024-01-03,32170,32500,32040,32500,807400
PLX,2024-01-04,32500,32870,32500,32680,1704200
PLX,2024-01-05,32820,32970,32680,32780,1407800
PLX,2024-01-08,32780,33100,32590,32870,1403800
PLX,2024-01-09,32970,32970,32270,32270,498200
PLX,2024-01-10,32400,32540,32220,32450,604900
PLX,2024-01-11,32450,33010,32450,33010,1122800
PLX,2024-01-12,33050,33100,32360,32540,1008700
PLX,2024-01-15,32590,32780,32270,32270,321600
PLX,2024-01-16,32220,32400,32220,32360,311400
PLX,2024-01-17,32540,32780,32170,32170,545400
PLX,2024-01-18,32400,32400,32070,32119,338800
PLX,2024-01-19,32500,32540,32310,32450,588500
PLX,2024-01-22,32500,32540,32310,32360,314000
PLX,2024-01-23,32360,32590,32310,32450,351200
PLX,2024-01-24,32450,32540,32220,32270,348700
PLX,2024-01-25,32360,32400,32119,32119,275000
PLX,2024-01-26,32220,32400,32119,32119,280500
PLX,2024-01-29,32119,32400,32119,32310,384100
PLX,2024-01-30,32310,32500,32270,32360,323700
PLX,2024-01-31,32360,32400,32170,32220,540500
PLX,2024-02-01,32119,32360,32119,32220,394100
PLX,2024-02-02,32400,32400,32170,32220,506700
PLX,2024-02-05,32220,32400,32119,32170,589100
PLX,2024-02-06,32220,32310,32170,32310,358600
PLX,2024-02-07,32310,32590,32220,32360,523300
PLX,2024-02-15,32500,33050,32500,32870,736600
PLX,2024-02-16,32870,32920,32590,32870,516800
PLX,2024-02-19,32920,34080,32920,33760,1886200
PLX,2024-02-20,33990,33990,33520,33610,952300
PLX,2024-02-21,33520,33660,33200,33280,889800
PLX,2024-02-22,33250,33800,33200,33380,1340300
PLX,2024-02-23,33380,33430,32680,32680,1447400
PLX,2024-02-26,32540,32820,32500,32780,444000
PLX,2024-02-27,32870,33990,32870,33200,1008500
PLX,2024-02-28,33430,34460,33430,33710,2210300
PLX,2024-02-29,33800,33890,33250,33380,838500
PLX,2024-03-01,33520,33610,33250,33430,717600
PLX,2024-03-04,33940,33940,33480,33480,932700
PLX,2024-03-05,33480,33520,33200,33480,708000
PLX,2024-03-06,33710,34360,33560,33760,1720600
PLX,2024-03-07,33990,34920,33800,34920,2773600
PLX,2024-03-08,34920,35290,34170,34260,1454800
PLX,2024-03-11,34170,34220,33430,33480,1223900
PLX,2024-03-12,33480,34030,33480,33850,880100
PLX,2024-03-13,34260,34540,33990,34540,1172600
PLX,2024-03-14,34690,35340,34500,34770,2856400
PLX,2024-03-15,34920,35200,34690,35050,1564900
PLX,2024-03-18,35050,35200,33480,33990,2848400
PLX,2024-03-19,34080,35100,33850,34870,1381800
PLX,2024-03-20,35100,35200,34460,34870,1271600
PLX,2024-03-21,34920,36030,34590,35800,3062200
PLX,2024-03-22,35850,35900,35200,35380,1528100
PLX,2024-03-25,35480,35750,34640,34820,1720600
PLX,2024-03-26,34820,35380,34540,35380,928900
PLX,2024-03-27,35430,35850,35010,35380,1294100
PLX,2024-03-28,35290,35520,34870,34970,1265700
PLX,2024-03-29,35100,35200,34640,34740,1118900
PLX,2024-04-01,34690,35200,34590,34870,682100
PLX,2024-04-02,34870,35340,34460,35290,1467500
PLX,2024-04-03,35380,35480,34920,35010,981900
PLX,2024-04-04,35010,35010,34500,34590,962700
PLX,2024-04-05,34460,35430,34460,34590,1295500
PLX,2024-04-08,34690,34870,34500,34500,540400
PLX,2024-04-09,34500,34770,34310,34590,437400
PLX,2024-04-10,34740,34740,34030,34080,863300
PLX,2024-04-11,33990,33990,33610,33800,826600
PLX,2024-04-12,33990,34410,33850,34310,445900
PLX,2024-04-15,34360,34640,32400,33520,927300
PLX,2024-04-16,33520,33800,32729,33480,786100
PLX,2024-04-17,33520,33520,32780,32870,448800
PLX,2024-04-19,32640,32870,32170,32270,518500
PLX,2024-04-22,32590,32780,32170,32270,411300
PLX,2024-04-23,32400,32870,32170,32590,420900
PLX,2024-04-24,32640,32870,32540,32820,742400
PLX,2024-04-25,32820,32820,32500,32680,219500
PLX,2024-04-26,32680,33250,32590,33250,422300
PLX,2024-05-02,33250,33560,32820,33330,420900
PLX,2024-05-03,33610,33710,33380,33520,518700
PLX,2024-05-06,34260,34260,33890,34170,550800
PLX,2024-05-07,34310,36180,34260,36030,3665900
PLX,2024-05-08,36030,37620,35480,37240,2984800
PLX,2024-05-09,37240,37800,36550,37440,2131200
PLX,2024-05-10,37440,37900,36970,37340,1932400
PLX,2024-05-13,37720,37720,37060,37110,1603700
PLX,2024-05-14,37350,37440,36090,36280,1949200
PLX,2024-05-15,36280,37350,36280,36960,1256100
PLX,2024-05-16,37300,37590,36860,36960,1778200
PLX,2024-05-17,37010,37010,36190,36720,2725400
PLX,2024-05-20,36770,37300,36770,36770,1630300
PLX,2024-05-21,36480,36720,35800,36280,2551900
PLX,2024-05-22,36380,36960,36190,36480,1576100
PLX,2024-05-23,36570,38990,36380,38990,5334400
PLX,2024-05-24,39860,41020,38940,39670,5370300
PLX,2024-05-27,39860,40490,39190,39960,3453400
PLX,2024-05-28,40440,40540,39770,40200,3261100
PLX,2024-05-29,40440,41410,39910,40150,4835600
PLX,2024-05-30,39670,40110,39040,40010,3177800
PLX,2024-05-31,39960,39960,39480,39670,1185700
PLX,2024-06-03,39860,41020,39860,40150,2570600
PLX,2024-06-04,40150,40780,40010,40350,2201000
PLX,2024-06-05,40350,41120,40150,40490,2444700
PLX,2024-06-06,40400,40980,39480,40540,2091400
PLX,2024-06-07,40640,40730,39910,40150,1543700
PLX,2024-06-10,40200,40830,40150,40590,1542900
PLX,2024-06-11,40730,41990,40730,41800,3782500
PLX,2024-06-12,41800,41900,41120,41700,1529800
PLX,2024-06-13,41900,41900,40780,40830,2330400
PLX,2024-06-14,40830,41170,39190,39190,3495700
PLX,2024-06-17,39280,39480,38610,38610,2124600
PLX,2024-06-18,39480,39960,38990,39670,1477100
PLX,2024-06-19,39720,40150,39230,40150,1026500
PLX,2024-06-20,40540,40730,39280,39960,1285200
PLX,2024-06-21,40150,41270,39480,40930,1971100
PLX,2024-06-24,41220,41410,39430,39430,2505400
PLX,2024-06-25,39430,40060,39380,39670,854000
PLX,2024-06-26,39670,41070,39430,41020,2056300
PLX,2024-06-27,41120,41120,39960,39960,1067600
PLX,2024-06-28,40060,40440,39280,39570,1455800
PLX,2024-07-01,39720,40060,38940,39480,682200
PLX,2024-07-02,40010,40010,39480,40010,660500
PLX,2024-07-03,40250,40830,39860,40490,1461400
PLX,2024-07-04,40540,42860,40440,42480,6016400
PLX,2024-07-05,42480,42960,42380,42520,2475000
PLX,2024-07-08,42570,45090,42570,44990,5313900
PLX,2024-07-09,45090,45090,44310,44510,1997900
PLX,2024-07-10,44900,45520,44510,45040,2762700
PLX,2024-07-11,45140,45380,44600,45280,2440800
PLX,2024-07-12,45380,45670,44600,44800,1817400
PLX,2024-07-15,45190,46440,45040,46440,2714500
PLX,2024-07-16,46830,46830,45570,45570,2055700
PLX,2024-07-17,45570,45570,42430,43540,3843300
PLX,2024-07-18,43930,45960,43540,45960,2699500
PLX,2024-07-19,45960,46250,44600,45380,2054700
PLX,2024-07-22,45280,45280,43980,44850,2144800
PLX,2024-07-23,44900,45670,43730,44020,2257300
PLX,2024-07-24,43590,44990,42670,44990,3363700
PLX,2024-07-25,44510,45190,43980,44850,1152000
PLX,2024-07-26,44850,46590,44850,46250,3342100
PLX,2024-07-29,47120,47120,45770,46250,1352000
PLX,2024-07-30,45960,46730,45040,45570,1699000
PLX,2024-07-31,45570,46250,44310,44410,3183900
PLX,2024-08-01,44600,45090,43830,43830,2571700
PLX,2024-08-02,43590,45960,43350,45960,2541300
PLX,2024-08-05,44900,45330,43640,44020,2337800
PLX,2024-08-06,44900,45770,44070,45480,2129500
PLX,2024-08-07,45670,46390,44750,46250,1943600
PLX,2024-08-08,46200,46640,45480,46010,2286700
PLX,2024-08-09,46440,46440,45480,46440,1397300
PLX,2024-08-12,47120,48180,47120,47270,4056100
PLX,2024-08-13,47360,48180,47170,47270,2214600
PLX,2024-08-14,47410,48860,47170,47600,3083900
PLX,2024-08-15,47600,47890,47220,47410,1244300
PLX,2024-08-16,47510,50020,47460,48960,4586000
PLX,2024-08-19,48960,49730,48770,48770,1223100
PLX,2024-08-20,48670,49640,47850,47850,2518500
PLX,2024-08-21,47890,48380,46930,47220,3224800
PLX,2024-08-22,47510,48040,47310,47410,1065800
PLX,2024-08-23,47020,47800,47020,47410,1218900
PLX,2024-08-26,47560,47800,46980,46980,1459100
PLX,2024-08-27,46980,47750,46930,47510,1207800
PLX,2024-08-28,47750,48140,47600,47800,1087500
PLX,2024-08-29,47990,47990,47170,47220,722300
PLX,2024-08-30,47220,47410,46980,47020,892800
PLX,2024-09-04,46730,46730,45380,45480,2544400
PLX,2024-09-05,45480,45860,44070,44560,2977800
PLX,2024-09-06,44170,45480,44170,45430,1277800
PLX,2024-09-09,44700,45570,44700,44940,791500
PLX,2024-09-10,45380,45430,44600,44900,1015000
PLX,2024-09-11,44990,44990,44270,44310,836300
PLX,2024-09-12,44750,44800,43930,43930,1269800
PLX,2024-09-13,43930,44460,43540,44310,726100
PLX,2024-09-16,44940,44940,43540,43540,813500
PLX,2024-09-17,43540,43930,42770,43540,1125600
PLX,2024-09-18,43880,44120,43300,43540,895400
PLX,2024-09-19,43540,43880,43110,43880,1416300
PLX,2024-09-20,43930,44850,43880,44510,1269300
PLX,2024-09-23,44510,44510,43640,43780,964800
PLX,2024-09-24,43830,44120,43540,43730,1181700
PLX,2024-09-25,44020,44310,43780,43930,1308800
PLX,2024-09-26,44120,44510,43830,44120,1671300
PLX,2024-09-27,44220,44270,43440,43490,1565100
PLX,2024-09-30,43590,43590,43060,43060,1095700
PLX,2024-10-01,42960,43490,42960,43060,1075700
PLX,2024-10-02,43350,43730,43150,43490,957100
PLX,2024-10-03,43250,43440,42810,42960,1303600
PLX,2024-10-04,43060,44020,43010,43640,2562100
PLX,2024-10-07,43930,43930,43300,43490,795900
PLX,2024-10-08,43640,43980,43200,43200,1700400
PLX,2024-10-09,43150,43300,42910,42960,1817600
PLX,2024-10-10,43150,43730,42910,43060,748900
PLX,2024-10-11,43440,43690,43150,43250,713300
PLX,2024-10-14,43250,43250,42960,43010,712800
PLX,2024-10-15,42910,43010,41120,41460,3909500
PLX,2024-10-16,41460,41460,40250,40490,2453100
PLX,2024-10-17,40640,40930,40400,40880,1199000
PLX,2024-10-18,41020,41610,40930,40980,797800
PLX,2024-10-21,40830,40830,40150,40250,1344200
