symbol,date,open,high,low,close,volume,"('date', '')","('open', 'STB.VN')","('high', 'STB.VN')","('low', 'STB.VN')","('close', 'STB.VN')","('volume', 'STB.VN')"
STB,2016-02-22,10900.0,11000.0,10800.0,10800.0,876220.0,,,,,,
STB,2016-02-23,10900.0,11000.0,10800.0,10900.0,554120.0,,,,,,
STB,2016-02-24,10800.0,11400.0,10800.0,11200.0,1355180.0,,,,,,
STB,2016-02-25,11300.0,11400.0,11000.0,11100.0,540620.0,,,,,,
STB,2016-02-26,11100.0,11200.0,11000.0,11200.0,278100.0,,,,,,
STB,2016-02-29,11200.0,11200.0,11000.0,11000.0,469130.0,,,,,,
STB,2016-03-01,10900.0,11100.0,10900.0,10900.0,398350.0,,,,,,
STB,2016-03-02,11000.0,11100.0,10900.0,11100.0,425700.0,,,,,,
STB,2016-03-03,11200.0,11200.0,11000.0,11000.0,226030.0,,,,,,
STB,2016-03-04,11000.0,11100.0,10900.0,11000.0,423300.0,,,,,,
STB,2016-03-07,11000.0,11000.0,10900.0,11000.0,420860.0,,,,,,
STB,2016-03-08,10900.0,11000.0,10900.0,10900.0,371220.0,,,,,,
STB,2016-03-09,11000.0,11000.0,10800.0,10900.0,227820.0,,,,,,
STB,2016-03-10,10900.0,11000.0,10800.0,10900.0,130410.0,,,,,,
STB,2016-03-11,10900.0,11000.0,10800.0,11000.0,113110.0,,,,,,
STB,2016-03-14,10900.0,11000.0,10800.0,11000.0,219320.0,,,,,,
STB,2016-03-15,10900.0,10900.0,10800.0,10800.0,424580.0,,,,,,
STB,2016-03-16,10800.0,10800.0,10700.0,10700.0,617340.0,,,,,,
STB,2016-03-17,10900.0,10900.0,10800.0,10800.0,335970.0,,,,,,
STB,2016-03-18,10800.0,10900.0,10400.0,10400.0,6765150.0,,,,,,
STB,2016-03-21,10600.0,10700.0,10600.0,10600.0,298810.0,,,,,,
STB,2016-03-22,10700.0,10700.0,10500.0,10600.0,385610.0,,,,,,
STB,2016-03-23,10500.0,10600.0,10400.0,10600.0,1072500.0,,,,,,
STB,2016-03-24,10500.0,10600.0,10300.0,10300.0,1204500.0,,,,,,
STB,2016-03-25,10400.0,10400.0,10300.0,10400.0,467990.0,,,,,,
STB,2016-03-28,10400.0,10500.0,10300.0,10300.0,383970.0,,,,,,
STB,2016-03-29,10300.0,10400.0,10100.0,10100.0,912290.0,,,,,,
STB,2016-03-30,10100.0,10400.0,10100.0,10300.0,830710.0,,,,,,
STB,2016-03-31,10200.0,10400.0,10100.0,10300.0,689550.0,,,,,,
STB,2016-04-01,10300.0,10300.0,10100.0,10300.0,551560.0,,,,,,
STB,2016-04-04,10300.0,10300.0,10100.0,10300.0,390140.0,,,,,,
STB,2016-04-05,10200.0,10300.0,10100.0,10200.0,351880.0,,,,,,
STB,2016-04-06,10200.0,10300.0,10100.0,10300.0,570660.0,,,,,,
STB,2016-04-07,10300.0,10300.0,10100.0,10100.0,623360.0,,,,,,
STB,2016-04-08,10200.0,10200.0,10100.0,10100.0,417320.0,,,,,,
STB,2016-04-11,10100.0,10200.0,10000.0,10100.0,551250.0,,,,,,
STB,2016-04-12,10100.0,10200.0,9900.0,10100.0,1086420.0,,,,,,
STB,2016-04-13,10100.0,10300.0,9900.0,10200.0,1437600.0,,,,,,
STB,2016-04-14,10200.0,10300.0,10100.0,10200.0,485660.0,,,,,,
STB,2016-04-15,10200.0,10200.0,10100.0,10100.0,125180.0,,,,,,
STB,2016-04-19,10100.0,10100.0,10000.0,10000.0,240700.0,,,,,,
STB,2016-04-20,10000.0,10100.0,9900.0,10000.0,1292850.0,,,,,,
STB,2016-04-21,9900.0,10400.0,9900.0,10200.0,2322450.0,,,,,,
STB,2016-04-22,10100.0,10300.0,10100.0,10200.0,318700.0,,,,,,
STB,2016-04-25,10100.0,10300.0,10100.0,10300.0,805780.0,,,,,,
STB,2016-04-26,10200.0,10400.0,10200.0,10200.0,696460.0,,,,,,
STB,2016-04-27,10200.0,10200.0,10100.0,10200.0,378110.0,,,,,,
STB,2016-04-28,10100.0,10400.0,10100.0,10300.0,1200410.0,,,,,,
STB,2016-04-29,10300.0,10400.0,10200.0,10300.0,339900.0,,,,,,
STB,2016-05-04,10200.0,10300.0,10200.0,10200.0,294080.0,,,,,,
STB,2016-05-05,10200.0,10300.0,10200.0,10300.0,240490.0,,,,,,
STB,2016-05-06,10200.0,10400.0,10200.0,10300.0,470690.0,,,,,,
STB,2016-05-09,10200.0,10400.0,10200.0,10300.0,389820.0,,,,,,
STB,2016-05-10,10400.0,10400.0,10200.0,10400.0,203080.0,,,,,,
STB,2016-05-11,10300.0,10400.0,10300.0,10300.0,324070.0,,,,,,
STB,2016-05-12,10300.0,11000.0,10300.0,11000.0,1933900.0,,,,,,
STB,2016-05-13,11300.0,11700.0,11200.0,11700.0,2671290.0,,,,,,
STB,2016-05-16,12400.0,12400.0,11900.0,12100.0,3430990.0,,,,,,
STB,2016-05-17,12000.0,12900.0,11700.0,12700.0,4426370.0,,,,,,
STB,2016-05-18,12600.0,13000.0,12600.0,12600.0,2684870.0,,,,,,
STB,2016-05-19,12500.0,12600.0,12300.0,12400.0,1267530.0,,,,,,
STB,2016-05-20,12200.0,12300.0,11800.0,11900.0,2787820.0,,,,,,
STB,2016-05-23,11900.0,12200.0,11700.0,11700.0,1564460.0,,,,,,
STB,2016-05-24,11800.0,11900.0,11500.0,11500.0,1510550.0,,,,,,
STB,2016-05-25,11600.0,11700.0,11200.0,11200.0,1358130.0,,,,,,
STB,2016-05-26,11300.0,11600.0,10900.0,11000.0,2142490.0,,,,,,
STB,2016-05-27,11100.0,11300.0,10800.0,11300.0,795400.0,,,,,,
STB,2016-05-30,11300.0,11300.0,11100.0,11100.0,975500.0,,,,,,
STB,2016-05-31,11100.0,11300.0,11000.0,11000.0,1720970.0,,,,,,
STB,2016-06-01,11100.0,11200.0,11000.0,11100.0,532220.0,,,,,,
STB,2016-06-02,11100.0,11300.0,11000.0,11200.0,578720.0,,,,,,
STB,2016-06-03,11200.0,11300.0,11000.0,11300.0,1548070.0,,,,,,
STB,2016-06-06,11300.0,12000.0,11100.0,12000.0,2078010.0,,,,,,
STB,2016-06-07,12200.0,12300.0,11900.0,11900.0,1458150.0,,,,,,
STB,2016-06-08,11800.0,12200.0,11700.0,12100.0,1685930.0,,,,,,
STB,2016-06-09,12000.0,12100.0,11900.0,12100.0,1421620.0,,,,,,
STB,2016-06-10,12100.0,12100.0,11500.0,11500.0,915680.0,,,,,,
STB,2016-06-13,11700.0,11900.0,11400.0,11800.0,2042500.0,,,,,,
STB,2016-06-14,11900.0,11900.0,11700.0,11800.0,352490.0,,,,,,
STB,2016-06-15,11800.0,11800.0,11500.0,11700.0,715860.0,,,,,,
STB,2016-06-16,11700.0,11800.0,11600.0,11600.0,810600.0,,,,,,
STB,2016-06-17,11500.0,11800.0,11300.0,11300.0,2160740.0,,,,,,
STB,2016-06-20,11500.0,11500.0,11300.0,11300.0,801820.0,,,,,,
STB,2016-06-21,11400.0,11500.0,11200.0,11500.0,1032700.0,,,,,,
STB,2016-06-22,11400.0,11700.0,11400.0,11500.0,689770.0,,,,,,
STB,2016-06-23,11500.0,11600.0,11400.0,11500.0,340140.0,,,,,,
STB,2016-06-24,11500.0,11500.0,10700.0,11300.0,1945750.0,,,,,,
STB,2016-06-27,11100.0,11400.0,10900.0,11300.0,731260.0,,,,,,
STB,2016-06-28,11200.0,11400.0,11100.0,11300.0,556280.0,,,,,,
STB,2016-06-29,11300.0,11500.0,11300.0,11400.0,412930.0,,,,,,
STB,2016-06-30,11300.0,11500.0,11200.0,11300.0,684520.0,,,,,,
STB,2016-07-01,11300.0,11400.0,11100.0,11300.0,504630.0,,,,,,
STB,2016-07-04,11400.0,11400.0,11200.0,11300.0,519110.0,,,,,,
STB,2016-07-05,11300.0,11600.0,11200.0,11400.0,1166540.0,,,,,,
STB,2016-07-06,11300.0,11400.0,11200.0,11300.0,358400.0,,,,,,
STB,2016-07-07,11300.0,11400.0,11200.0,11200.0,349120.0,,,,,,
STB,2016-07-08,11200.0,11300.0,11000.0,11200.0,1046230.0,,,,,,
STB,2016-07-11,11200.0,11300.0,11000.0,11200.0,713940.0,,,,,,
STB,2016-07-12,11100.0,11200.0,11000.0,11200.0,501660.0,,,,,,
STB,2016-07-13,11100.0,11700.0,11100.0,11500.0,2043090.0,,,,,,
STB,2016-07-14,11500.0,11700.0,11400.0,11500.0,1864290.0,,,,,,
STB,2016-07-15,11600.0,12300.0,11600.0,11900.0,4121930.0,,,,,,
STB,2016-07-18,11900.0,12100.0,11900.0,12100.0,1142740.0,,,,,,
STB,2016-07-19,12100.0,12200.0,11500.0,11600.0,1118480.0,,,,,,
STB,2016-07-20,11400.0,11500.0,11100.0,11200.0,1972550.0,,,,,,
STB,2016-07-21,11200.0,11500.0,11200.0,11300.0,616450.0,,,,,,
STB,2016-07-22,11300.0,11300.0,11000.0,11100.0,1025910.0,,,,,,
STB,2016-07-25,11200.0,11200.0,11000.0,11000.0,558160.0,,,,,,
STB,2016-07-26,11000.0,11200.0,11000.0,11200.0,383560.0,,,,,,
STB,2016-07-27,11100.0,11300.0,11100.0,11200.0,669570.0,,,,,,
STB,2016-07-28,11200.0,11200.0,11000.0,11200.0,750120.0,,,,,,
STB,2016-07-29,11000.0,11300.0,11000.0,11300.0,1192360.0,,,,,,
STB,2016-08-01,11300.0,11300.0,11100.0,11200.0,406670.0,,,,,,
STB,2016-08-02,11100.0,11200.0,10900.0,11100.0,821380.0,,,,,,
STB,2016-08-03,11000.0,11100.0,10800.0,11000.0,416390.0,,,,,,
STB,2016-08-04,10900.0,11000.0,10500.0,10500.0,810520.0,,,,,,
STB,2016-08-05,10600.0,11000.0,10500.0,11000.0,2051050.0,,,,,,
STB,2016-08-08,10500.0,10900.0,10500.0,10900.0,869100.0,,,,,,
STB,2016-08-09,10900.0,10900.0,10700.0,10700.0,190360.0,,,,,,
STB,2016-08-10,10800.0,10900.0,10700.0,10800.0,165580.0,,,,,,
STB,2016-08-11,10800.0,10900.0,10700.0,10900.0,359550.0,,,,,,
STB,2016-08-12,10900.0,11000.0,10700.0,10900.0,406780.0,,,,,,
STB,2016-08-15,10700.0,11000.0,10700.0,10900.0,320470.0,,,,,,
STB,2016-08-16,10800.0,10900.0,10700.0,10700.0,244020.0,,,,,,
STB,2016-08-17,10700.0,10800.0,10600.0,10800.0,774790.0,,,,,,
STB,2016-08-18,10800.0,10900.0,10600.0,10600.0,258770.0,,,,,,
STB,2016-08-19,10600.0,10700.0,10500.0,10600.0,619850.0,,,,,,
STB,2016-08-22,10700.0,10700.0,10500.0,10600.0,108920.0,,,,,,
STB,2016-08-23,10500.0,10600.0,10500.0,10500.0,108640.0,,,,,,
STB,2016-08-24,10500.0,10600.0,10500.0,10500.0,153670.0,,,,,,
STB,2016-08-25,10400.0,10500.0,10300.0,10300.0,217980.0,,,,,,
STB,2016-08-26,10500.0,10600.0,10400.0,10500.0,190480.0,,,,,,
STB,2016-08-29,10500.0,10600.0,10500.0,10500.0,226790.0,,,,,,
STB,2016-08-30,10500.0,10600.0,10400.0,10500.0,200230.0,,,,,,
STB,2016-08-31,10400.0,10500.0,10400.0,10400.0,195100.0,,,,,,
STB,2016-09-01,10500.0,10500.0,10100.0,10200.0,1040380.0,,,,,,
STB,2016-09-05,10200.0,10300.0,10000.0,10000.0,1419180.0,,,,,,
STB,2016-09-06,10000.0,10200.0,10000.0,10200.0,700130.0,,,,,,
STB,2016-09-07,10200.0,10200.0,9900.0,10000.0,741350.0,,,,,,
STB,2016-09-08,10000.0,10100.0,9900.0,9900.0,1084790.0,,,,,,
STB,2016-09-09,10000.0,10000.0,9700.0,9900.0,2496270.0,,,,,,
STB,2016-09-12,10000.0,10200.0,9880.0,10000.0,3968120.0,,,,,,
STB,2016-09-13,10000.0,10000.0,9910.0,9990.0,742300.0,,,,,,
STB,2016-09-14,9990.0,10100.0,9900.0,10100.0,1379170.0,,,,,,
STB,2016-09-15,10000.0,10100.0,9920.0,10100.0,1620470.0,,,,,,
STB,2016-09-16,10050.0,10050.0,9400.0,9400.0,9564610.0,,,,,,
STB,2016-09-19,9600.0,9900.0,9600.0,9870.0,317770.0,,,,,,
STB,2016-09-20,9890.0,9890.0,9590.0,9790.0,337860.0,,,,,,
STB,2016-09-21,9590.0,9630.0,9490.0,9520.0,995760.0,,,,,,
STB,2016-09-22,9510.0,9690.0,9450.0,9600.0,797070.0,,,,,,
STB,2016-09-23,9520.0,9680.0,9500.0,9500.0,315760.0,,,,,,
STB,2016-09-26,9500.0,9560.0,9400.0,9410.0,402320.0,,,,,,
STB,2016-09-27,9400.0,9500.0,9400.0,9430.0,391300.0,,,,,,
STB,2016-09-28,9430.0,9650.0,9420.0,9430.0,452560.0,,,,,,
STB,2016-09-29,9430.0,9490.0,9350.0,9390.0,737210.0,,,,,,
STB,2016-09-30,9360.0,9390.0,9300.0,9320.0,644360.0,,,,,,
STB,2016-10-03,9320.0,9390.0,9050.0,9200.0,1055280.0,,,,,,
STB,2016-10-04,9200.0,9250.0,9100.0,9150.0,606210.0,,,,,,
STB,2016-10-05,9100.0,9400.0,9100.0,9350.0,570610.0,,,,,,
STB,2016-10-06,9350.0,9680.0,9350.0,9610.0,882200.0,,,,,,
STB,2016-10-07,9610.0,9610.0,9500.0,9530.0,456540.0,,,,,,
STB,2016-10-10,9550.0,9550.0,9330.0,9370.0,408880.0,,,,,,
STB,2016-10-11,9300.0,9330.0,9190.0,9250.0,402850.0,,,,,,
STB,2016-10-12,9220.0,9340.0,9180.0,9220.0,477060.0,,,,,,
STB,2016-10-13,9230.0,9250.0,9200.0,9200.0,559870.0,,,,,,
STB,2016-10-14,9190.0,9330.0,9190.0,9210.0,1207130.0,,,,,,
STB,2016-10-17,9200.0,9330.0,9200.0,9220.0,838920.0,,,,,,
STB,2016-10-18,9220.0,9270.0,9210.0,9240.0,246240.0,,,,,,
STB,2016-10-19,9230.0,9590.0,9230.0,9480.0,1107790.0,,,,,,
STB,2016-10-20,9490.0,9520.0,9320.0,9320.0,759310.0,,,,,,
STB,2016-10-21,9270.0,9300.0,9220.0,9250.0,608320.0,,,,,,
STB,2016-10-24,9250.0,9250.0,9200.0,9200.0,622260.0,,,,,,
STB,2016-10-25,9200.0,9290.0,9100.0,9100.0,500800.0,,,,,,
STB,2016-10-26,9100.0,9160.0,9020.0,9020.0,574060.0,,,,,,
STB,2016-10-27,9020.0,9060.0,8950.0,8950.0,905430.0,,,,,,
STB,2016-10-28,9000.0,9000.0,8870.0,8870.0,508880.0,,,,,,
STB,2016-10-31,8800.0,8860.0,8760.0,8820.0,687480.0,,,,,,
STB,2016-11-01,8700.0,8800.0,8450.0,8500.0,877760.0,,,,,,
STB,2016-11-02,8400.0,8490.0,8210.0,8250.0,484870.0,,,,,,
STB,2016-11-03,8250.0,8300.0,8230.0,8240.0,270170.0,,,,,,
STB,2016-11-04,8260.0,8410.0,8260.0,8380.0,182490.0,,,,,,
STB,2016-11-07,8350.0,8600.0,8350.0,8420.0,316170.0,,,,,,
STB,2016-11-08,8500.0,8500.0,8390.0,8430.0,245020.0,,,,,,
STB,2016-11-09,8300.0,8430.0,8010.0,8250.0,372690.0,,,,,,
STB,2016-11-10,8300.0,8430.0,8300.0,8400.0,303510.0,,,,,,
STB,2016-11-11,8390.0,8400.0,8240.0,8240.0,224930.0,,,,,,
STB,2016-11-14,8240.0,8240.0,7950.0,8010.0,1186200.0,,,,,,
STB,2016-11-15,8050.0,8100.0,7800.0,8100.0,480170.0,,,,,,
STB,2016-11-16,8010.0,8180.0,8010.0,8100.0,255980.0,,,,,,
STB,2016-11-17,8100.0,8100.0,7910.0,7910.0,844060.0,,,,,,
STB,2016-11-18,7990.0,7990.0,7800.0,7880.0,531210.0,,,,,,
STB,2016-11-21,7880.0,8300.0,7880.0,8300.0,930630.0,,,,,,
STB,2016-11-22,8250.0,8350.0,8000.0,8270.0,633530.0,,,,,,
STB,2016-11-23,8260.0,8300.0,8230.0,8270.0,349760.0,,,,,,
STB,2016-11-24,8270.0,8290.0,8100.0,8220.0,642570.0,,,,,,
STB,2016-11-25,8220.0,8220.0,8060.0,8100.0,153500.0,,,,,,
STB,2016-11-28,8020.0,8020.0,7770.0,7800.0,1984640.0,,,,,,
STB,2016-11-29,7860.0,7860.0,7450.0,7800.0,2260120.0,,,,,,
STB,2016-11-30,7700.0,7700.0,7380.0,7500.0,2387680.0,,,,,,
STB,2016-12-01,7500.0,7620.0,7500.0,7550.0,939850.0,,,,,,
STB,2016-12-02,7550.0,7800.0,7520.0,7740.0,940350.0,,,,,,
STB,2016-12-05,7610.0,7640.0,7450.0,7500.0,841520.0,,,,,,
STB,2016-12-06,7500.0,7540.0,7360.0,7510.0,1079180.0,,,,,,
STB,2016-12-07,7520.0,7820.0,7400.0,7400.0,1858910.0,,,,,,
STB,2016-12-08,7500.0,7910.0,7470.0,7910.0,1941520.0,,,,,,
STB,2016-12-09,7910.0,7910.0,7710.0,7800.0,769320.0,,,,,,
STB,2016-12-12,7540.0,7790.0,7540.0,7610.0,1239220.0,,,,,,
STB,2016-12-13,7610.0,7660.0,7600.0,7620.0,1350180.0,,,,,,
STB,2016-12-14,7640.0,7900.0,7640.0,7900.0,5855310.0,,,,,,
STB,2016-12-15,7950.0,8410.0,7850.0,8000.0,3490530.0,,,,,,
STB,2016-12-16,8000.0,8260.0,7990.0,8200.0,20938600.0,,,,,,
STB,2016-12-19,8200.0,8480.0,8200.0,8420.0,1904150.0,,,,,,
STB,2016-12-20,8410.0,8470.0,8310.0,8400.0,1689660.0,,,,,,
STB,2016-12-21,8340.0,8370.0,8250.0,8260.0,2297650.0,,,,,,
STB,2016-12-22,8250.0,8250.0,8060.0,8200.0,1285330.0,,,,,,
STB,2016-12-23,8140.0,8540.0,8100.0,8340.0,2047050.0,,,,,,
STB,2016-12-26,8440.0,8500.0,8350.0,8350.0,1216270.0,,,,,,
STB,2016-12-27,8320.0,8600.0,8200.0,8600.0,3001210.0,,,,,,
STB,2016-12-28,8650.0,9100.0,8600.0,9100.0,3725930.0,,,,,,
STB,2016-12-29,9140.0,9400.0,9040.0,9400.0,6526590.0,,,,,,
STB,2016-12-30,9300.0,9540.0,9150.0,9450.0,9635540.0,,,,,,
STB,2017-01-03,9160.0,9300.0,8790.0,8790.0,4992030.0,,,,,,
STB,2017-01-04,8610.0,8780.0,8200.0,8200.0,3363350.0,,,,,,
STB,2017-01-05,8450.0,8650.0,8450.0,8580.0,1287450.0,,,,,,
STB,2017-01-06,8550.0,9140.0,8550.0,8780.0,2703680.0,,,,,,
STB,2017-01-09,8660.0,9080.0,8640.0,8990.0,3038300.0,,,,,,
STB,2017-01-10,8920.0,9100.0,8900.0,9000.0,1232330.0,,,,,,
STB,2017-01-11,8970.0,9070.0,8960.0,9030.0,1349300.0,,,,,,
STB,2017-01-12,9030.0,9070.0,9000.0,9040.0,1797240.0,,,,,,
STB,2017-01-13,9060.0,9060.0,8930.0,8950.0,2017120.0,,,,,,
STB,2017-01-16,8950.0,8970.0,8700.0,8960.0,1291500.0,,,,,,
STB,2017-01-17,8810.0,9300.0,8810.0,9240.0,2350910.0,,,,,,
STB,2017-01-18,9280.0,9530.0,9250.0,9450.0,4600250.0,,,,,,
STB,2017-01-19,9460.0,9620.0,9300.0,9590.0,2582630.0,,,,,,
STB,2017-01-20,9550.0,9610.0,9430.0,9500.0,1869720.0,,,,,,
STB,2017-01-23,9450.0,9650.0,9430.0,9550.0,1821800.0,,,,,,
STB,2017-01-24,9550.0,9850.0,9550.0,9850.0,3116170.0,,,,,,
STB,2017-01-25,9850.0,10350.0,9850.0,10200.0,3438690.0,,,,,,
STB,2017-02-02,10200.0,10200.0,9850.0,10050.0,2300990.0,,,,,,
STB,2017-02-03,10000.0,10250.0,9960.0,10050.0,2635600.0,,,,,,
STB,2017-02-06,9950.0,10100.0,9940.0,9950.0,2846170.0,,,,,,
STB,2017-02-07,9900.0,9960.0,9760.0,9870.0,1725610.0,,,,,,
STB,2017-02-08,9890.0,10000.0,9760.0,10000.0,3235360.0,,,,,,
STB,2017-02-09,10100.0,10350.0,10000.0,10200.0,2145060.0,,,,,,
STB,2017-02-10,10300.0,10300.0,10100.0,10200.0,1469330.0,,,,,,
STB,2017-02-13,10150.0,10200.0,9900.0,10000.0,1785570.0,,,,,,
STB,2017-02-14,10050.0,10300.0,9970.0,10100.0,2570710.0,,,,,,
STB,2017-02-15,10100.0,10200.0,9950.0,9950.0,2883530.0,,,,,,
STB,2017-02-16,10050.0,10600.0,9960.0,10450.0,6179030.0,,,,,,
STB,2017-02-17,10350.0,11000.0,10350.0,11000.0,7610430.0,,,,,,
STB,2017-02-20,11050.0,11200.0,10950.0,11050.0,5137610.0,,,,,,
STB,2017-02-21,11050.0,11200.0,10800.0,10850.0,5324970.0,,,,,,
STB,2017-02-22,10700.0,10950.0,10600.0,10950.0,3962810.0,,,,,,
STB,2017-02-23,11000.0,11500.0,10950.0,11050.0,5917390.0,,,,,,
STB,2017-02-24,11000.0,11050.0,10300.0,10300.0,10600150.0,,,,,,
STB,2017-02-27,10100.0,10750.0,10100.0,10450.0,3082020.0,,,,,,
STB,2017-02-28,10550.0,10600.0,10250.0,10300.0,1955320.0,,,,,,
STB,2017-03-01,10300.0,10400.0,9900.0,10200.0,2429100.0,,,,,,
STB,2017-03-02,10300.0,10300.0,10100.0,10200.0,729090.0,,,,,,
STB,2017-03-03,10200.0,10900.0,10150.0,10900.0,5044750.0,,,,,,
STB,2017-03-06,11000.0,11300.0,10700.0,10800.0,4251180.0,,,,,,
STB,2017-03-07,10700.0,10900.0,10450.0,10500.0,2221470.0,,,,,,
STB,2017-03-08,10450.0,10750.0,10250.0,10600.0,2451570.0,,,,,,
STB,2017-03-09,10600.0,10700.0,10450.0,10450.0,1621400.0,,,,,,
STB,2017-03-10,10450.0,10750.0,10400.0,10450.0,1867560.0,,,,,,
STB,2017-03-13,10550.0,10800.0,10550.0,10550.0,2546430.0,,,,,,
STB,2017-03-14,10550.0,10700.0,10450.0,10450.0,985280.0,,,,,,
STB,2017-03-15,10450.0,10550.0,10350.0,10350.0,1299350.0,,,,,,
STB,2017-03-16,10400.0,10450.0,10300.0,10350.0,1893910.0,,,,,,
STB,2017-03-17,10350.0,10450.0,10300.0,10300.0,3764970.0,,,,,,
STB,2017-03-20,10400.0,10600.0,10400.0,10550.0,1646200.0,,,,,,
STB,2017-03-21,10550.0,10750.0,10500.0,10700.0,2217160.0,,,,,,
STB,2017-03-22,10700.0,11100.0,10650.0,10750.0,6347030.0,,,,,,
STB,2017-03-23,10750.0,11500.0,10750.0,11400.0,9556890.0,,,,,,
STB,2017-03-24,11600.0,11850.0,11250.0,11400.0,13413190.0,,,,,,
STB,2017-03-27,11500.0,11650.0,11400.0,11400.0,5749350.0,,,,,,
STB,2017-03-28,11350.0,11400.0,11150.0,11150.0,4881550.0,,,,,,
STB,2017-03-29,11200.0,11250.0,11050.0,11200.0,2930270.0,,,,,,
STB,2017-03-30,11300.0,11500.0,11200.0,11250.0,2842790.0,,,,,,
