symbol,date,open,high,low,close,volume,"('date', '')","('open', 'VIB.VN')","('high', 'VIB.VN')","('low', 'VIB.VN')","('close', 'VIB.VN')","('volume', 'VIB.VN')"
VIB,2017-03-29,1780.0,1780.0,1740.0,1740.0,3496.0,,,,,,
VIB,2017-03-30,1780.0,1780.0,1750.0,1750.0,15105.0,,,,,,
VIB,2017-03-31,1780.0,1780.0,1750.0,1780.0,42058.0,,,,,,
VIB,2017-04-03,1780.0,1820.0,1780.0,1820.0,27703.0,,,,,,
VIB,2017-04-04,1820.0,1820.0,1820.0,1820.0,21211.0,,,,,,
VIB,2017-04-05,1830.0,1850.0,1820.0,1820.0,35224.0,,,,,,
VIB,2017-04-07,1850.0,1850.0,1820.0,1820.0,18220.0,,,,,,
VIB,2017-04-10,1820.0,1830.0,1820.0,1830.0,3630.0,,,,,,
VIB,2017-04-11,1830.0,1880.0,1830.0,1860.0,54706.0,,,,,,
VIB,2017-04-12,1830.0,1880.0,1830.0,1860.0,25639.0,,,,,,
VIB,2017-04-13,1880.0,2060.0,1880.0,2009.0,93217.0,,,,,,
VIB,2017-04-14,2020.0,2040.0,1960.0,1960.0,6810.0,,,,,,
VIB,2017-04-17,2009.0,2009.0,1880.0,1960.0,23971.0,,,,,,
VIB,2017-04-18,1960.0,1960.0,1940.0,1960.0,91100.0,,,,,,
VIB,2017-04-19,1960.0,1980.0,1960.0,1960.0,78130.0,,,,,,
VIB,2017-04-20,1960.0,2009.0,1960.0,1990.0,31708.0,,,,,,
VIB,2017-04-21,1990.0,1990.0,1990.0,1990.0,60210.0,,,,,,
VIB,2017-04-24,1990.0,1990.0,1960.0,1990.0,51260.0,,,,,,
VIB,2017-04-25,2009.0,2040.0,1990.0,2020.0,70300.0,,,,,,
VIB,2017-04-26,1990.0,2040.0,1990.0,1990.0,10591.0,,,,,,
VIB,2017-04-27,1990.0,2040.0,1990.0,1990.0,44740.0,,,,,,
VIB,2017-04-28,2020.0,2040.0,2009.0,2029.0,17003.0,,,,,,
VIB,2017-05-03,2070.0,2070.0,2020.0,2060.0,4440.0,,,,,,
VIB,2017-05-04,2060.0,2060.0,2009.0,2040.0,40700.0,,,,,,
VIB,2017-05-05,2040.0,2060.0,2029.0,2060.0,116900.0,,,,,,
VIB,2017-05-08,2040.0,2040.0,2040.0,2040.0,11150.0,,,,,,
VIB,2017-05-09,2060.0,2070.0,2060.0,2070.0,36600.0,,,,,,
VIB,2017-05-10,2060.0,2060.0,2060.0,2060.0,81510.0,,,,,,
VIB,2017-05-11,2060.0,2090.0,2060.0,2090.0,47501.0,,,,,,
VIB,2017-05-12,2110.0,2130.0,2090.0,2110.0,214450.0,,,,,,
VIB,2017-05-15,2110.0,2300.0,2110.0,2300.0,63980.0,,,,,,
VIB,2017-05-16,2300.0,2480.0,2300.0,2480.0,140547.0,,,,,,
VIB,2017-05-17,2680.0,2790.0,2560.0,2630.0,99635.0,,,,,,
VIB,2017-05-18,3140.0,3140.0,2330.0,2400.0,42831.0,,,,,,
VIB,2017-05-19,2400.0,2480.0,2310.0,2330.0,99690.0,,,,,,
VIB,2017-05-22,2430.0,2460.0,2310.0,2320.0,101918.0,,,,,,
VIB,2017-05-23,2390.0,2390.0,2320.0,2350.0,30000.0,,,,,,
VIB,2017-05-24,2390.0,2390.0,2180.0,2180.0,69055.0,,,,,,
VIB,2017-05-25,2210.0,2210.0,2160.0,2180.0,30545.0,,,,,,
VIB,2017-05-26,2180.0,2190.0,2100.0,2180.0,4924.0,,,,,,
VIB,2017-05-29,2180.0,2320.0,2180.0,2260.0,57110.0,,,,,,
VIB,2017-05-30,2270.0,2320.0,2230.0,2260.0,42619.0,,,,,,
VIB,2017-05-31,2300.0,2300.0,2250.0,2260.0,16824.0,,,,,,
VIB,2017-06-01,2320.0,2320.0,2180.0,2180.0,16940.0,,,,,,
VIB,2017-06-02,2320.0,2330.0,2250.0,2260.0,2580.0,,,,,,
VIB,2017-06-05,2260.0,2320.0,2250.0,2250.0,39900.0,,,,,,
VIB,2017-06-06,2260.0,2260.0,2250.0,2260.0,53340.0,,,,,,
VIB,2017-06-07,2320.0,2320.0,2260.0,2280.0,69855.0,,,,,,
VIB,2017-06-08,2260.0,2260.0,2250.0,2260.0,50310.0,,,,,,
VIB,2017-06-09,2250.0,2260.0,2250.0,2250.0,43100.0,,,,,,
VIB,2017-06-12,2250.0,2250.0,2250.0,2250.0,32600.0,,,,,,
VIB,2017-06-13,2260.0,2260.0,2230.0,2250.0,17910.0,,,,,,
VIB,2017-06-14,2260.0,2260.0,2230.0,2250.0,16820.0,,,,,,
VIB,2017-06-15,2250.0,2250.0,2250.0,2250.0,17320.0,,,,,,
VIB,2017-06-16,2260.0,2260.0,2130.0,2230.0,21702.0,,,,,,
VIB,2017-06-19,2250.0,2250.0,2230.0,2230.0,18800.0,,,,,,
VIB,2017-06-20,2260.0,2320.0,2260.0,2320.0,11400.0,,,,,,
VIB,2017-06-21,2320.0,2330.0,2320.0,2330.0,17760.0,,,,,,
VIB,2017-06-22,2260.0,2330.0,2260.0,2330.0,13800.0,,,,,,
VIB,2017-06-23,2320.0,2330.0,2310.0,2330.0,29797.0,,,,,,
VIB,2017-06-26,2330.0,2330.0,2320.0,2320.0,13584.0,,,,,,
VIB,2017-06-27,2320.0,2320.0,2310.0,2310.0,17335.0,,,,,,
VIB,2017-06-28,2310.0,2310.0,2310.0,2310.0,111030.0,,,,,,
VIB,2017-06-29,2310.0,2320.0,2310.0,2320.0,60500.0,,,,,,
VIB,2017-06-30,2310.0,2310.0,2250.0,2310.0,17069.0,,,,,,
VIB,2017-07-03,2310.0,2320.0,2310.0,2320.0,5100.0,,,,,,
VIB,2017-07-04,2320.0,2320.0,2320.0,2320.0,100.0,,,,,,
VIB,2017-07-05,2320.0,2330.0,2310.0,2330.0,62500.0,,,,,,
VIB,2017-07-06,2320.0,2330.0,2320.0,2320.0,21580.0,,,,,,
VIB,2017-07-07,2330.0,2330.0,2320.0,2320.0,6850.0,,,,,,
VIB,2017-07-10,2320.0,2320.0,2320.0,2320.0,15620.0,,,,,,
VIB,2017-07-11,2320.0,2320.0,2320.0,2320.0,210170.0,,,,,,
VIB,2017-07-12,2320.0,2320.0,2320.0,2320.0,169000.0,,,,,,
VIB,2017-07-13,2320.0,2320.0,2320.0,2320.0,800.0,,,,,,
VIB,2017-07-14,2320.0,2320.0,2320.0,2320.0,84050.0,,,,,,
VIB,2017-07-17,2320.0,2320.0,2090.0,2090.0,3992.0,,,,,,
VIB,2017-07-18,2280.0,2280.0,2160.0,2160.0,430.0,,,,,,
VIB,2017-07-19,2230.0,2320.0,2230.0,2250.0,50300.0,,,,,,
VIB,2017-07-20,2310.0,2320.0,2280.0,2280.0,84700.0,,,,,,
VIB,2017-07-21,2280.0,2280.0,2280.0,2280.0,66213.0,,,,,,
VIB,2017-07-24,2280.0,2280.0,2280.0,2280.0,0.0,,,,,,
VIB,2017-07-25,2190.0,2230.0,2090.0,2230.0,6600.0,,,,,,
VIB,2017-07-26,2320.0,2320.0,2250.0,2250.0,1000.0,,,,,,
VIB,2017-07-27,2280.0,2290.0,2260.0,2290.0,29500.0,,,,,,
VIB,2017-07-28,2280.0,2320.0,2250.0,2320.0,27957.0,,,,,,
VIB,2017-07-31,2310.0,2390.0,2290.0,2320.0,43600.0,,,,,,
VIB,2017-08-01,2320.0,2330.0,2310.0,2310.0,49930.0,,,,,,
VIB,2017-08-02,2330.0,2350.0,2310.0,2310.0,39100.0,,,,,,
VIB,2017-08-03,2310.0,2330.0,2290.0,2320.0,22150.0,,,,,,
VIB,2017-08-04,2320.0,2330.0,2310.0,2310.0,18020.0,,,,,,
VIB,2017-08-07,2320.0,2320.0,2310.0,2320.0,19600.0,,,,,,
VIB,2017-08-08,2320.0,2320.0,2280.0,2280.0,13500.0,,,,,,
VIB,2017-08-09,2260.0,2260.0,2250.0,2250.0,18469.0,,,,,,
VIB,2017-08-10,2250.0,2260.0,2210.0,2210.0,25810.0,,,,,,
VIB,2017-08-11,2250.0,2250.0,2250.0,2250.0,7300.0,,,,,,
VIB,2017-08-14,2250.0,2260.0,2230.0,2250.0,7066.0,,,,,,
VIB,2017-08-15,2310.0,2310.0,2230.0,2230.0,8120.0,,,,,,
VIB,2017-08-16,2250.0,2250.0,2230.0,2250.0,5600.0,,,,,,
VIB,2017-08-17,2230.0,2250.0,2210.0,2210.0,14780.0,,,,,,
VIB,2017-08-18,2230.0,2230.0,2230.0,2230.0,1700.0,,,,,,
VIB,2017-08-21,2230.0,2260.0,2190.0,2260.0,2389.0,,,,,,
VIB,2017-08-22,2250.0,2250.0,2190.0,2190.0,4321.0,,,,,,
VIB,2017-08-23,2210.0,2210.0,2200.0,2210.0,2665.0,,,,,,
VIB,2017-08-24,2210.0,2230.0,2210.0,2230.0,1601.0,,,,,,
VIB,2017-08-25,2230.0,2230.0,2190.0,2230.0,3600.0,,,,,,
VIB,2017-08-28,2230.0,2230.0,2190.0,2190.0,680.0,,,,,,
VIB,2017-08-29,2200.0,2200.0,2180.0,2190.0,3894.0,,,,,,
VIB,2017-08-30,2210.0,2210.0,2190.0,2190.0,5605.0,,,,,,
VIB,2017-08-31,2190.0,2190.0,1860.0,2160.0,19290.0,,,,,,
VIB,2017-09-01,2150.0,2230.0,2150.0,2230.0,6059.0,,,,,,
VIB,2017-09-05,2200.0,2210.0,2200.0,2200.0,3840.0,,,,,,
VIB,2017-09-06,2200.0,2200.0,2110.0,2200.0,6405.0,,,,,,
VIB,2017-09-07,2200.0,2210.0,2200.0,2200.0,30220.0,,,,,,
VIB,2017-09-08,2190.0,2250.0,2190.0,2250.0,2070.0,,,,,,
VIB,2017-09-11,2190.0,2250.0,2190.0,2250.0,2940.0,,,,,,
VIB,2017-09-12,2200.0,2230.0,2200.0,2200.0,6600.0,,,,,,
VIB,2017-09-13,2230.0,2230.0,2200.0,2200.0,7005.0,,,,,,
VIB,2017-09-14,2230.0,2250.0,2230.0,2250.0,9480.0,,,,,,
VIB,2017-09-15,2230.0,2230.0,2200.0,2210.0,10298.0,,,,,,
VIB,2017-09-18,2320.0,2320.0,2320.0,2320.0,17601.0,,,,,,
VIB,2017-09-19,2320.0,2350.0,2320.0,2350.0,34410.0,,,,,,
VIB,2017-09-20,2320.0,2320.0,2320.0,2320.0,10400.0,,,,,,
VIB,2017-09-21,2400.0,2430.0,2400.0,2430.0,15120.0,,,,,,
VIB,2017-09-22,2410.0,2440.0,2410.0,2410.0,7410.0,,,,,,
VIB,2017-09-25,2500.0,2510.0,2460.0,2510.0,10463.0,,,,,,
VIB,2017-09-26,2480.0,2500.0,2440.0,2460.0,47470.0,,,,,,
VIB,2017-09-27,2460.0,2460.0,2440.0,2440.0,9000.0,,,,,,
VIB,2017-09-28,2460.0,2460.0,2460.0,2460.0,10830.0,,,,,,
VIB,2017-09-29,2460.0,2460.0,2400.0,2460.0,9228.0,,,,,,
VIB,2017-10-02,2460.0,2460.0,2430.0,2440.0,57190.0,,,,,,
VIB,2017-10-03,2440.0,2440.0,2440.0,2440.0,2115.0,,,,,,
VIB,2017-10-04,2440.0,2510.0,2440.0,2510.0,30964.0,,,,,,
VIB,2017-10-05,2460.0,2460.0,2440.0,2440.0,12100.0,,,,,,
VIB,2017-10-06,2480.0,2480.0,2460.0,2460.0,4602.0,,,,,,
VIB,2017-10-09,2480.0,2520.0,2460.0,2460.0,31391.0,,,,,,
VIB,2017-10-10,2550.0,2550.0,2540.0,2540.0,33400.0,,,,,,
VIB,2017-10-11,2550.0,2550.0,2550.0,2550.0,16375.0,,,,,,
VIB,2017-10-12,2680.0,2720.0,2680.0,2720.0,23651.0,,,,,,
VIB,2017-10-13,2670.0,2720.0,2670.0,2700.0,19520.0,,,,,,
VIB,2017-10-16,2680.0,2750.0,2680.0,2750.0,11510.0,,,,,,
VIB,2017-10-17,2710.0,2710.0,2680.0,2700.0,14275.0,,,,,,
VIB,2017-10-18,2700.0,2700.0,2680.0,2680.0,24350.0,,,,,,
VIB,2017-10-19,2750.0,2750.0,2710.0,2750.0,8700.0,,,,,,
VIB,2017-10-20,2700.0,2700.0,2670.0,2670.0,60000.0,,,,,,
VIB,2017-10-23,2670.0,2710.0,2670.0,2670.0,53500.0,,,,,,
VIB,2017-10-24,2670.0,2720.0,2670.0,2720.0,14120.0,,,,,,
VIB,2017-10-25,2720.0,2750.0,2720.0,2750.0,37589.0,,,,,,
VIB,2017-10-26,2830.0,2830.0,2770.0,2770.0,5200.0,,,,,,
VIB,2017-10-27,2790.0,2790.0,2710.0,2710.0,8070.0,,,,,,
VIB,2017-10-30,2710.0,2760.0,2710.0,2760.0,910.0,,,,,,
VIB,2017-10-31,2710.0,2750.0,2710.0,2750.0,24370.0,,,,,,
VIB,2017-11-01,2680.0,2860.0,2680.0,2770.0,73766.0,,,,,,
VIB,2017-11-02,2750.0,2750.0,2680.0,2680.0,8900.0,,,,,,
VIB,2017-11-03,2710.0,2710.0,2680.0,2680.0,16450.0,,,,,,
VIB,2017-11-06,2750.0,2770.0,2750.0,2750.0,21650.0,,,,,,
VIB,2017-11-07,2760.0,2830.0,2760.0,2780.0,29525.0,,,,,,
VIB,2017-11-08,2780.0,2780.0,2770.0,2770.0,6800.0,,,,,,
VIB,2017-11-09,2760.0,2760.0,2750.0,2750.0,7267.0,,,,,,
VIB,2017-11-10,2720.0,2750.0,2720.0,2750.0,28010.0,,,,,,
VIB,2017-11-13,2720.0,2780.0,2720.0,2750.0,60120.0,,,,,,
VIB,2017-11-14,2760.0,2770.0,2760.0,2770.0,19732.0,,,,,,
VIB,2017-11-15,2760.0,2770.0,2760.0,2770.0,21744.0,,,,,,
VIB,2017-11-16,2760.0,2790.0,2760.0,2760.0,40856.0,,,,,,
VIB,2017-11-17,2770.0,2820.0,2770.0,2790.0,63913.0,,,,,,
VIB,2017-11-20,2790.0,2860.0,2790.0,2860.0,59000.0,,,,,,
VIB,2017-11-21,2850.0,3010.0,2850.0,2930.0,95892.0,,,,,,
VIB,2017-11-22,2950.0,3290.0,2950.0,3160.0,292899.0,,,,,,
VIB,2017-11-23,3160.0,3180.0,2950.0,3160.0,124542.0,,,,,,
VIB,2017-11-24,3160.0,3160.0,3040.0,3150.0,201020.0,,,,,,
VIB,2017-11-27,3110.0,3110.0,2980.0,2980.0,91689.0,,,,,,
