symbol,date,open,high,low,close,volume,"('date', '')","('open', 'VHM.VN')","('high', 'VHM.VN')","('low', 'VHM.VN')","('close', 'VHM.VN')","('volume', 'VHM.VN')"
VHM,2019-09-18,66580.0,66730.0,66290.0,66660.0,437190.0,,,,,,
VHM,2019-09-19,66660.0,66660.0,65110.0,66580.0,506070.0,,,,,,
VHM,2019-09-20,66660.0,66660.0,65990.0,66070.0,1032290.0,,,,,,
VHM,2019-09-23,66070.0,66290.0,65480.0,65990.0,267270.0,,,,,,
VHM,2019-09-24,65990.0,66210.0,65550.0,65990.0,286560.0,,,,,,
VHM,2019-09-25,65700.0,66290.0,65400.0,65990.0,227170.0,,,,,,
VHM,2019-09-26,65990.0,66290.0,64519.0,65400.0,533860.0,,,,,,
VHM,2019-09-27,65400.0,66210.0,65110.0,65850.0,384950.0,,,,,,
VHM,2019-09-30,66360.0,66360.0,65550.0,65850.0,491120.0,,,,,,
VHM,2019-10-01,65990.0,65990.0,65400.0,65770.0,231930.0,,,,,,
VHM,2019-10-02,65770.0,65850.0,65260.0,65620.0,462090.0,,,,,,
VHM,2019-10-03,65260.0,65850.0,64890.0,65850.0,327140.0,,,,,,
VHM,2019-10-04,65990.0,65990.0,65180.0,65770.0,428530.0,,,,,,
VHM,2019-10-07,65620.0,65620.0,65030.0,65620.0,481420.0,,,,,,
VHM,2019-10-08,65620.0,65620.0,64959.0,65330.0,315010.0,,,,,,
VHM,2019-10-09,65330.0,65480.0,64959.0,65260.0,293220.0,,,,,,
VHM,2019-10-10,65330.0,65330.0,64590.0,65260.0,359140.0,,,,,,
VHM,2019-10-11,65330.0,65330.0,64890.0,65180.0,450000.0,,,,,,
VHM,2019-10-14,65180.0,65180.0,64519.0,64810.0,285650.0,,,,,,
VHM,2019-10-15,64519.0,64739.0,63260.0,63710.0,643130.0,,,,,,
VHM,2019-10-16,63710.0,63710.0,62900.0,63710.0,630230.0,,,,,,
VHM,2019-10-17,63630.0,64890.0,62900.0,63780.0,688380.0,,,,,,
VHM,2019-10-18,63780.0,64370.0,63560.0,64150.0,327740.0,,,,,,
VHM,2019-10-21,64150.0,64150.0,63120.0,63780.0,484630.0,,,,,,
VHM,2019-10-22,63780.0,64000.0,63340.0,63410.0,350630.0,,,,,,
VHM,2019-10-23,63410.0,63410.0,62670.0,63340.0,535550.0,,,,,,
VHM,2019-10-24,63190.0,63490.0,62820.0,63490.0,543560.0,,,,,,
VHM,2019-10-25,63410.0,63560.0,62970.0,63410.0,681140.0,,,,,,
VHM,2019-10-28,63410.0,63930.0,63040.0,63410.0,728480.0,,,,,,
VHM,2019-10-29,64150.0,64890.0,64080.0,64590.0,1014970.0,,,,,,
VHM,2019-10-30,64890.0,65700.0,64670.0,65480.0,737640.0,,,,,,
VHM,2019-10-31,65480.0,66210.0,65400.0,65620.0,1008560.0,,,,,,
VHM,2019-11-01,65920.0,70200.0,65770.0,70200.0,2594030.0,,,,,,
VHM,2019-11-04,70560.0,71890.0,69830.0,70790.0,1124510.0,,,,,,
VHM,2019-11-05,70790.0,72630.0,70640.0,72190.0,1836960.0,,,,,,
VHM,2019-11-06,71820.0,74470.0,71820.0,73290.0,1675310.0,,,,,,
VHM,2019-11-07,73070.0,75430.0,73070.0,73370.0,2081650.0,,,,,,
VHM,2019-11-08,73370.0,73660.0,72260.0,72630.0,1233370.0,,,,,,
VHM,2019-11-11,72560.0,73510.0,72190.0,72780.0,765160.0,,,,,,
VHM,2019-11-12,73000.0,73290.0,71890.0,72110.0,1380830.0,,,,,,
VHM,2019-11-13,72110.0,72410.0,71230.0,71600.0,1305680.0,,,,,,
VHM,2019-11-14,72480.0,73220.0,70930.0,71080.0,1480640.0,,,,,,
VHM,2019-11-15,71670.0,71820.0,70930.0,71010.0,1018490.0,,,,,,
VHM,2019-11-18,71150.0,71380.0,70560.0,71010.0,1168830.0,,,,,,
VHM,2019-11-19,71150.0,72560.0,70710.0,71150.0,2305620.0,,,,,,
VHM,2019-11-20,71670.0,71670.0,70200.0,70930.0,2010940.0,,,,,,
VHM,2019-11-21,70930.0,71080.0,70120.0,70270.0,3202820.0,,,,,,
VHM,2019-11-22,68940.0,70710.0,66580.0,68940.0,3791930.0,,,,,,
VHM,2019-11-25,68200.0,69240.0,67620.0,68720.0,2300820.0,,,,,,
VHM,2019-11-26,69310.0,69380.0,68790.0,68790.0,3284780.0,,,,,,
VHM,2019-11-27,68940.0,68940.0,68430.0,68570.0,2135110.0,,,,,,
VHM,2019-11-28,68570.0,68570.0,67470.0,67540.0,2598710.0,,,,,,
VHM,2019-11-29,67540.0,67840.0,66950.0,67760.0,2839310.0,,,,,,
VHM,2019-12-02,68200.0,68570.0,67390.0,67760.0,4407620.0,,,,,,
VHM,2019-12-03,67250.0,68060.0,65990.0,67690.0,3357960.0,,,,,,
VHM,2019-12-04,67620.0,68060.0,66800.0,67690.0,2450900.0,,,,,,
VHM,2019-12-05,68430.0,68940.0,67690.0,67840.0,3418400.0,,,,,,
VHM,2019-12-06,67840.0,67980.0,67540.0,67840.0,2525080.0,,,,,,
VHM,2019-12-09,67840.0,68570.0,67470.0,67840.0,625460.0,,,,,,
VHM,2019-12-10,68060.0,68060.0,64890.0,67470.0,1548550.0,,,,,,
VHM,2019-12-11,67320.0,67470.0,65920.0,67170.0,645660.0,,,,,,
VHM,2019-12-12,67170.0,67250.0,66360.0,67250.0,884980.0,,,,,,
VHM,2019-12-13,67250.0,67390.0,65700.0,65700.0,419210.0,,,,,,
VHM,2019-12-16,64590.0,65260.0,63120.0,63490.0,1437780.0,,,,,,
VHM,2019-12-17,63490.0,64150.0,62380.0,63040.0,859640.0,,,,,,
VHM,2019-12-18,62450.0,63040.0,61200.0,61860.0,1339840.0,,,,,,
VHM,2019-12-19,61790.0,62670.0,60830.0,61860.0,1047500.0,,,,,,
VHM,2019-12-20,61940.0,63120.0,61940.0,62080.0,1525190.0,,,,,,
VHM,2019-12-23,62670.0,62670.0,61640.0,61790.0,568720.0,,,,,,
VHM,2019-12-24,61420.0,61790.0,60320.0,61720.0,838840.0,,,,,,
VHM,2019-12-25,61720.0,62080.0,61050.0,61720.0,361820.0,,,,,,
VHM,2019-12-26,61720.0,62600.0,61350.0,62080.0,426570.0,,,,,,
VHM,2019-12-27,62080.0,62600.0,61500.0,62310.0,519680.0,,,,,,
VHM,2019-12-30,62230.0,63850.0,62230.0,63040.0,896520.0,,,,,,
VHM,2019-12-31,63040.0,63260.0,62310.0,62530.0,430660.0,,,,,,
VHM,2020-01-02,62310.0,63040.0,62310.0,62600.0,238600.0,,,,,,
VHM,2020-01-03,62600.0,62970.0,62380.0,62820.0,394470.0,,,,,,
VHM,2020-01-06,62380.0,62670.0,61050.0,61500.0,1025270.0,,,,,,
VHM,2020-01-07,61200.0,62530.0,61200.0,61790.0,590360.0,,,,,,
VHM,2020-01-08,61200.0,61570.0,59730.0,60830.0,553690.0,,,,,,
VHM,2020-01-09,61500.0,61720.0,61130.0,61420.0,421250.0,,,,,,
VHM,2020-01-10,61420.0,62600.0,60980.0,62310.0,699780.0,,,,,,
VHM,2020-01-13,62530.0,64000.0,62310.0,63630.0,882160.0,,,,,,
VHM,2020-01-14,63560.0,64000.0,63490.0,63630.0,361600.0,,,,,,
VHM,2020-01-15,63780.0,63780.0,63260.0,63630.0,420650.0,,,,,,
VHM,2020-01-16,63710.0,63710.0,63340.0,63490.0,441860.0,,,,,,
VHM,2020-01-17,63560.0,64810.0,63410.0,63410.0,552190.0,,,,,,
VHM,2020-01-20,63410.0,63710.0,63190.0,63410.0,711830.0,,,,,,
VHM,2020-01-21,63410.0,64519.0,63410.0,64519.0,653680.0,,,,,,
VHM,2020-01-22,64440.0,65990.0,64370.0,65920.0,673070.0,,,,,,
VHM,2020-01-30,64300.0,64739.0,63260.0,64440.0,1414000.0,,,,,,
VHM,2020-01-31,64519.0,65260.0,64220.0,64519.0,1284370.0,,,,,,
VHM,2020-02-03,61350.0,63340.0,60460.0,62820.0,755310.0,,,,,,
VHM,2020-02-04,62820.0,63780.0,62670.0,63190.0,829790.0,,,,,,
VHM,2020-02-05,64000.0,64000.0,62970.0,63410.0,2410370.0,,,,,,
VHM,2020-02-06,64000.0,64150.0,63410.0,64000.0,484420.0,,,,,,
VHM,2020-02-07,64080.0,64739.0,64000.0,64150.0,587610.0,,,,,,
VHM,2020-02-10,63490.0,63930.0,63260.0,63560.0,373600.0,,,,,,
VHM,2020-02-11,63410.0,63710.0,63040.0,63560.0,602090.0,,,,,,
VHM,2020-02-12,63930.0,63930.0,63560.0,63780.0,395320.0,,,,,,
VHM,2020-02-13,63560.0,63710.0,63040.0,63410.0,421050.0,,,,,,
VHM,2020-02-14,63040.0,65330.0,63040.0,64590.0,481520.0,,,,,,
VHM,2020-02-17,64890.0,64890.0,63780.0,63930.0,164600.0,,,,,,
VHM,2020-02-18,63850.0,64150.0,63120.0,63410.0,323870.0,,,,,,
VHM,2020-02-19,63120.0,63780.0,62820.0,63410.0,514110.0,,,,,,
VHM,2020-02-20,63780.0,64370.0,63340.0,64080.0,271380.0,,,,,,
VHM,2020-02-21,63780.0,64080.0,63410.0,63490.0,184170.0,,,,,,
VHM,2020-02-24,61420.0,62750.0,61420.0,61940.0,619380.0,,,,,,
VHM,2020-02-25,60680.0,61790.0,59730.0,61270.0,410300.0,,,,,,
VHM,2020-02-26,61200.0,61200.0,59210.0,59650.0,651880.0,,,,,,
VHM,2020-02-27,58910.0,59730.0,58250.0,59580.0,1280250.0,,,,,,
VHM,2020-02-28,57880.0,59280.0,57880.0,59280.0,860760.0,,,,,,
VHM,2020-03-02,58320.0,59430.0,58250.0,59360.0,447980.0,,,,,,
VHM,2020-03-03,59360.0,59800.0,59140.0,59360.0,742520.0,,,,,,
VHM,2020-03-04,58320.0,59360.0,58180.0,59360.0,901070.0,,,,,,
VHM,2020-03-05,59060.0,60090.0,59060.0,59730.0,361110.0,,,,,,
VHM,2020-03-06,58990.0,59650.0,58250.0,59650.0,339740.0,,,,,,
VHM,2020-03-09,57960.0,57960.0,55520.0,55520.0,973190.0,,,,,,
VHM,2020-03-10,52350.0,56410.0,52350.0,56410.0,1050110.0,,,,,,
VHM,2020-03-11,56410.0,56630.0,52500.0,56410.0,932900.0,,,,,,
VHM,2020-03-12,55670.0,55670.0,52500.0,53090.0,1161120.0,,,,,,
VHM,2020-03-13,49400.0,53090.0,49400.0,53090.0,1337180.0,,,,,,
VHM,2020-03-16,52350.0,52940.0,49770.0,52940.0,968810.0,,,,,,
VHM,2020-03-17,49770.0,52650.0,49770.0,51540.0,1095460.0,,,,,,
VHM,2020-03-18,51390.0,51840.0,49770.0,51250.0,1707750.0,,,,,,
VHM,2020-03-19,49620.0,51100.0,47930.0,50510.0,1482170.0,,,,,,
VHM,2020-03-20,50510.0,50510.0,47040.0,47040.0,1351550.0,,,,,,
VHM,2020-03-23,44240.0,45720.0,43800.0,43800.0,198200.0,,,,,,
VHM,2020-03-24,40850.0,43060.0,40780.0,40780.0,2036510.0,,,,,,
VHM,2020-03-25,42030.0,43580.0,39820.0,43580.0,1832290.0,,,,,,
VHM,2020-03-26,43580.0,46450.0,42180.0,44980.0,2020820.0,,,,,,
VHM,2020-03-27,44240.0,45270.0,43140.0,44240.0,710770.0,,,,,,
VHM,2020-03-30,41140.0,42030.0,41140.0,41140.0,929820.0,,,,,,
VHM,2020-03-31,41140.0,42690.0,38340.0,40550.0,661010.0,,,,,,
VHM,2020-04-01,39230.0,42250.0,39230.0,40410.0,553900.0,,,,,,
VHM,2020-04-03,41440.0,42550.0,40700.0,42550.0,940470.0,,,,,,
VHM,2020-04-06,44240.0,45490.0,43210.0,45490.0,534020.0,,,,,,
VHM,2020-04-07,48300.0,48670.0,45790.0,48670.0,902670.0,,,,,,
VHM,2020-04-08,47560.0,51610.0,47190.0,51610.0,950920.0,,,,,,
VHM,2020-04-09,51610.0,52280.0,50730.0,50880.0,854470.0,,,,,,
VHM,2020-04-10,50510.0,51020.0,49400.0,49480.0,513310.0,,,,,,
VHM,2020-04-13,50140.0,51250.0,49480.0,49620.0,449470.0,,,,,,
VHM,2020-04-14,50140.0,50800.0,49030.0,50140.0,642490.0,,,,,,
VHM,2020-04-15,50430.0,50880.0,49770.0,49990.0,533620.0,,,,,,
VHM,2020-04-16,49840.0,50290.0,49260.0,49770.0,670940.0,,,,,,
VHM,2020-04-17,49770.0,51020.0,49770.0,50510.0,734070.0,,,,,,
VHM,2020-04-20,51170.0,51170.0,50140.0,50510.0,512370.0,,,,,,
VHM,2020-04-21,50140.0,50360.0,48740.0,50140.0,1213590.0,,,,,,
VHM,2020-04-22,48080.0,50140.0,48080.0,48220.0,1303590.0,,,,,,
VHM,2020-04-23,49400.0,49700.0,48370.0,49110.0,1093030.0,,,,,,
VHM,2020-04-24,49110.0,49260.0,47410.0,47930.0,2147870.0,,,,,,
VHM,2020-04-27,48300.0,49330.0,47190.0,47560.0,1235530.0,,,,,,
VHM,2020-04-28,49400.0,50510.0,47560.0,47630.0,3631100.0,,,,,,
VHM,2020-04-29,46900.0,47930.0,46670.0,46900.0,2701200.0,,,,,,
VHM,2020-05-04,46900.0,47850.0,46900.0,47850.0,1577040.0,,,,,,
VHM,2020-05-05,47710.0,48300.0,46750.0,46900.0,2397120.0,,,,,,
VHM,2020-05-06,46900.0,49770.0,46750.0,49400.0,4286630.0,,,,,,
VHM,2020-05-07,49770.0,50140.0,48810.0,49840.0,1474450.0,,,,,,
VHM,2020-05-08,50140.0,53310.0,49990.0,52280.0,3635800.0,,,,,,
VHM,2020-05-11,54200.0,54490.0,52200.0,54200.0,2792640.0,,,,,,
VHM,2020-05-12,54050.0,54490.0,53090.0,54200.0,1769100.0,,,,,,
VHM,2020-05-13,53530.0,53830.0,52280.0,52650.0,3373310.0,,,,,,
VHM,2020-05-14,52280.0,52650.0,51910.0,52060.0,2268270.0,,,,,,
VHM,2020-05-15,52350.0,53090.0,51980.0,52790.0,1556450.0,,,,,,
VHM,2020-05-18,52570.0,53530.0,52280.0,53020.0,1656080.0,,,,,,
VHM,2020-05-19,53830.0,55080.0,53310.0,53970.0,3688710.0,,,,,,
VHM,2020-05-20,53750.0,56850.0,53680.0,56850.0,4298310.0,,,,,,
VHM,2020-05-21,57140.0,57880.0,56630.0,57510.0,2266430.0,,,,,,
VHM,2020-05-22,56780.0,57070.0,55740.0,56410.0,2154460.0,,,,,,
VHM,2020-05-25,56330.0,57880.0,55150.0,56630.0,4664450.0,,,,,,
VHM,2020-05-26,57140.0,57440.0,56330.0,56330.0,2996560.0,,,,,,
VHM,2020-05-27,56410.0,57220.0,55010.0,55080.0,3769070.0,,,,,,
VHM,2020-05-28,55230.0,56040.0,54860.0,55300.0,4347270.0,,,,,,
VHM,2020-05-29,55740.0,56850.0,55670.0,56480.0,3942120.0,,,,,,
VHM,2020-06-01,57070.0,58620.0,57000.0,58320.0,3254070.0,,,,,,
VHM,2020-06-02,58320.0,58400.0,57290.0,57370.0,2635920.0,,,,,,
VHM,2020-06-03,57510.0,57730.0,57070.0,57440.0,2655470.0,,,,,,
VHM,2020-06-04,57510.0,58030.0,56780.0,57140.0,3127800.0,,,,,,
VHM,2020-06-05,56850.0,57440.0,56480.0,57000.0,2191420.0,,,,,,
VHM,2020-06-08,57510.0,58030.0,57140.0,57370.0,2663380.0,,,,,,
VHM,2020-06-09,57510.0,58030.0,57070.0,57220.0,2837400.0,,,,,,
VHM,2020-06-10,57220.0,57370.0,56700.0,57140.0,3218980.0,,,,,,
VHM,2020-06-11,57140.0,57960.0,56410.0,56410.0,5714800.0,,,,,,
VHM,2020-06-12,54200.0,55740.0,54200.0,55300.0,3152190.0,,,,,,
VHM,2020-06-15,55740.0,55820.0,51610.0,51610.0,3356780.0,,,,,,
VHM,2020-06-16,53680.0,55230.0,53160.0,55230.0,3077090.0,,,,,,
VHM,2020-06-17,56260.0,57220.0,55300.0,56040.0,2173040.0,,,,,,
VHM,2020-06-18,55740.0,56550.0,55600.0,56410.0,1636400.0,,,,,,
VHM,2020-06-19,56110.0,56920.0,56110.0,56410.0,1688070.0,,,,,,
VHM,2020-06-22,57000.0,57810.0,56700.0,57730.0,2797780.0,,,,,,
VHM,2020-06-23,58030.0,58030.0,56110.0,57290.0,2146280.0,,,,,,
VHM,2020-06-24,57290.0,57960.0,55670.0,55820.0,2004540.0,,,,,,
VHM,2020-06-25,55150.0,55960.0,54790.0,55670.0,1241690.0,,,,,,
VHM,2020-06-26,56040.0,56480.0,55300.0,55740.0,753970.0,,,,,,
VHM,2020-06-29,55300.0,55300.0,53970.0,54560.0,1068990.0,,,,,,
VHM,2020-06-30,55300.0,56780.0,54790.0,55670.0,2302620.0,,,,,,
VHM,2020-07-01,55520.0,56780.0,55520.0,56700.0,936450.0,,,,,,
VHM,2020-07-02,56780.0,57070.0,56330.0,56700.0,893400.0,,,,,,
VHM,2020-07-03,56780.0,57370.0,56700.0,57370.0,1382270.0,,,,,,
VHM,2020-07-06,57730.0,60090.0,57070.0,59580.0,4330280.0,,,,,,
VHM,2020-07-07,59730.0,60390.0,59360.0,59580.0,1414070.0,,,,,,
VHM,2020-07-08,59210.0,59730.0,58840.0,59280.0,800360.0,,,,,,
VHM,2020-07-09,59580.0,60240.0,59210.0,59580.0,1220730.0,,,,,,
VHM,2020-07-10,59360.0,59500.0,58250.0,58550.0,1706520.0,,,,,,
VHM,2020-07-13,59060.0,59060.0,58320.0,58320.0,988800.0,,,,,,
VHM,2020-07-14,58100.0,59730.0,57880.0,59360.0,1461550.0,,,,,,
VHM,2020-07-15,59950.0,61200.0,59580.0,59800.0,2351560.0,,,,,,
VHM,2020-07-16,59800.0,60090.0,59210.0,60090.0,922350.0,,,,,,
VHM,2020-07-17,60090.0,60090.0,59280.0,59360.0,835720.0,,,,,,
VHM,2020-07-20,59360.0,59800.0,58250.0,58400.0,1361250.0,,,,,,
VHM,2020-07-21,58470.0,58620.0,57140.0,58100.0,2108040.0,,,,,,
VHM,2020-07-22,58100.0,58620.0,56780.0,57140.0,1707150.0,,,,,,
VHM,2020-07-23,57140.0,58100.0,57140.0,58100.0,882880.0,,,,,,
VHM,2020-07-24,57510.0,58100.0,54930.0,56040.0,2649390.0,,,,,,
VHM,2020-07-27,53090.0,54930.0,52280.0,52280.0,2662390.0,,,,,,
VHM,2020-07-28,52500.0,55890.0,52500.0,55890.0,2561800.0,,,,,,
VHM,2020-07-29,55520.0,55520.0,53530.0,54560.0,1809000.0,,,,,,
VHM,2020-07-30,54560.0,56920.0,54560.0,56480.0,1637120.0,,,,,,
VHM,2020-07-31,55010.0,57440.0,55010.0,57290.0,2417730.0,,,,,,
VHM,2020-08-03,56780.0,58100.0,56630.0,57880.0,1482350.0,,,,,,
VHM,2020-08-04,58620.0,58620.0,57370.0,58250.0,1382760.0,,,,,,
VHM,2020-08-05,58250.0,58770.0,57370.0,58690.0,1303680.0,,,,,,
VHM,2020-08-06,58250.0,58910.0,57960.0,58690.0,1072220.0,,,,,,
VHM,2020-08-07,58770.0,58990.0,57960.0,58690.0,1199110.0,,,,,,
VHM,2020-08-10,58840.0,58990.0,58180.0,58690.0,1688770.0,,,,,,
VHM,2020-08-11,58910.0,58910.0,57960.0,58550.0,905140.0,,,,,,
VHM,2020-08-12,58690.0,58690.0,57810.0,58550.0,1497320.0,,,,,,
VHM,2020-08-13,58620.0,58770.0,58030.0,58550.0,2025090.0,,,,,,
VHM,2020-08-14,58180.0,59650.0,58180.0,58770.0,1189750.0,,,,,,
VHM,2020-08-17,58250.0,58910.0,57810.0,58770.0,1107050.0,,,,,,
VHM,2020-08-18,58770.0,58770.0,57960.0,58690.0,1425980.0,,,,,,
VHM,2020-08-19,58620.0,59650.0,58180.0,58990.0,1155260.0,,,,,,
VHM,2020-08-20,58990.0,60610.0,58840.0,58990.0,2428430.0,,,,,,
VHM,2020-08-21,58990.0,59060.0,58620.0,58620.0,1074330.0,,,,,,
VHM,2020-08-24,58990.0,59430.0,58770.0,58990.0,1475240.0,,,,,,
VHM,2020-08-25,58990.0,59360.0,58690.0,58690.0,1907340.0,,,,,,
VHM,2020-08-26,58690.0,59210.0,58470.0,58620.0,2249680.0,,,,,,
VHM,2020-08-27,58550.0,58620.0,57660.0,57880.0,2357000.0,,,,,,
VHM,2020-08-28,58250.0,58320.0,57730.0,57960.0,1742840.0,,,,,,
VHM,2020-08-31,57880.0,58400.0,57660.0,57880.0,1682380.0,,,,,,
VHM,2020-09-01,57730.0,58180.0,57140.0,58030.0,1565620.0,,,,,,
VHM,2020-09-03,58320.0,59430.0,58030.0,58690.0,2913590.0,,,,,,
VHM,2020-09-04,58400.0,59210.0,58100.0,58990.0,2171010.0,,,,,,
VHM,2020-09-07,59210.0,59870.0,58250.0,58320.0,2013250.0,,,,,,
VHM,2020-09-08,58400.0,58690.0,57660.0,57880.0,1816120.0,,,,,,
VHM,2020-09-09,57510.0,57960.0,57140.0,57960.0,1956880.0,,,,,,
VHM,2020-09-10,58250.0,59430.0,57370.0,57590.0,4229990.0,,,,,,
VHM,2020-09-11,57590.0,57660.0,57140.0,57290.0,2344930.0,,,,,,
VHM,2020-09-14,57290.0,57730.0,57140.0,57140.0,1824670.0,,,,,,
VHM,2020-09-15,57440.0,57440.0,56410.0,56630.0,4717630.0,,,,,,
VHM,2020-09-16,56480.0,57290.0,56480.0,56920.0,1379550.0,,,,,,
VHM,2020-09-17,56920.0,57070.0,56480.0,56550.0,1809830.0,,,,,,
VHM,2020-09-18,56780.0,56920.0,56550.0,56700.0,1791160.0,,,,,,
VHM,2020-09-21,56850.0,57220.0,56850.0,56850.0,1677550.0,,,,,,
VHM,2020-09-22,56850.0,56920.0,56410.0,56630.0,1612500.0,,,,,,
VHM,2020-09-23,56780.0,57440.0,56700.0,57140.0,1398940.0,,,,,,
VHM,2020-09-24,57140.0,57810.0,56850.0,56850.0,1704250.0,,,,,,
VHM,2020-09-25,56850.0,57440.0,56780.0,56850.0,919900.0,,,,,,
VHM,2020-09-28,57000.0,57370.0,56480.0,56480.0,2015680.0,,,,,,
VHM,2020-09-29,56550.0,56700.0,55380.0,55520.0,3772160.0,,,,,,
VHM,2020-09-30,55520.0,56330.0,55380.0,55670.0,1677150.0,,,,,,
VHM,2020-10-01,56260.0,56920.0,56110.0,56850.0,1359510.0,,,,,,
VHM,2020-10-02,56780.0,57070.0,55300.0,55960.0,1730820.0,,,,,,
VHM,2020-10-05,56040.0,56700.0,55960.0,56040.0,1080840.0,,,,,,
VHM,2020-10-06,56040.0,56630.0,56040.0,56110.0,1505510.0,,,,,,
VHM,2020-10-07,56110.0,57070.0,56110.0,56630.0,2596060.0,,,,,,
VHM,2020-10-08,56780.0,56920.0,56260.0,56480.0,1043430.0,,,,,,
VHM,2020-10-09,56480.0,57070.0,56410.0,56780.0,1456580.0,,,,,,
VHM,2020-10-12,56920.0,58400.0,56780.0,57140.0,4265300.0,,,,,,
VHM,2020-10-13,57440.0,57960.0,57220.0,57590.0,1233860.0,,,,,,
VHM,2020-10-14,57810.0,58180.0,57590.0,57880.0,2030870.0,,,,,,
VHM,2020-10-15,58030.0,58320.0,57140.0,57140.0,2689830.0,,,,,,
VHM,2020-10-16,57440.0,57440.0,56700.0,56780.0,1811510.0,,,,,,
VHM,2020-10-19,56630.0,56780.0,56040.0,56110.0,2467450.0,,,,,,
VHM,2020-10-20,56110.0,56480.0,55890.0,56190.0,2257630.0,,,,,,
VHM,2020-10-21,56330.0,57290.0,56190.0,56330.0,1862630.0,,,,,,
VHM,2020-10-22,56410.0,57140.0,56190.0,57140.0,1591870.0,,,,,,
VHM,2020-10-23,57510.0,58910.0,57370.0,58620.0,5830890.0,,,,,,
VHM,2020-10-26,59360.0,59800.0,57880.0,57880.0,3668950.0,,,,,,
VHM,2020-10-27,58250.0,58400.0,57220.0,57220.0,2422480.0,,,,,,
VHM,2020-10-28,56920.0,57290.0,55740.0,55740.0,3139990.0,,,,,,
VHM,2020-10-29,55670.0,56550.0,55600.0,56190.0,2088330.0,,,,,,
VHM,2020-10-30,56780.0,56780.0,55230.0,56040.0,3013800.0,,,,,,
VHM,2020-11-02,56040.0,56260.0,55600.0,55960.0,1162890.0,,,,,,
VHM,2020-11-03,56190.0,56190.0,55670.0,55890.0,2067320.0,,,,,,
VHM,2020-11-04,56040.0,56410.0,55820.0,55960.0,1825770.0,,,,,,
VHM,2020-11-05,56040.0,56700.0,55820.0,55820.0,1779570.0,,,,,,
VHM,2020-11-06,55820.0,56040.0,55740.0,55820.0,1695290.0,,,,,,
VHM,2020-11-09,56040.0,57510.0,56040.0,57510.0,3746870.0,,,,,,
VHM,2020-11-10,58030.0,58250.0,57070.0,57070.0,3627750.0,,,,,,
VHM,2020-11-11,57440.0,57590.0,56480.0,56480.0,2717770.0,,,,,,
VHM,2020-11-12,56480.0,57140.0,56480.0,56920.0,1464300.0,,,,,,
VHM,2020-11-13,56920.0,57880.0,56920.0,57730.0,2425260.0,,,,,,
VHM,2020-11-16,57960.0,58400.0,56040.0,56480.0,4096110.0,,,,,,
VHM,2020-11-17,56780.0,57730.0,56550.0,57730.0,2250180.0,,,,,,
VHM,2020-11-18,57660.0,57660.0,57000.0,57000.0,2008090.0,,,,,,
VHM,2020-11-19,57140.0,57660.0,56920.0,57140.0,2451380.0,,,,,,
VHM,2020-11-20,57510.0,58100.0,57220.0,57880.0,2692820.0,,,,,,
VHM,2020-11-23,58550.0,59650.0,58470.0,59430.0,5107110.0,,,,,,
VHM,2020-11-24,59730.0,61790.0,59430.0,61790.0,5458900.0,,,,,,
VHM,2020-11-25,61940.0,63190.0,61500.0,61570.0,3544000.0,,,,,,
VHM,2020-11-26,61130.0,61350.0,60540.0,60980.0,2313600.0,,,,,,
VHM,2020-11-27,60980.0,61570.0,60540.0,61200.0,2024240.0,,,,,,
VHM,2020-11-30,61570.0,62160.0,60610.0,60910.0,3533370.0,,,,,,
VHM,2020-12-01,60090.0,61420.0,60090.0,61420.0,2597660.0,,,,,,
VHM,2020-12-02,61350.0,63260.0,61350.0,62820.0,4703540.0,,,,,,
VHM,2020-12-03,63120.0,63120.0,62310.0,62600.0,1673260.0,,,,,,
VHM,2020-12-04,62670.0,62820.0,62010.0,62600.0,2190950.0,,,,,,
VHM,2020-12-07,62310.0,62750.0,61790.0,62450.0,1479390.0,,,,,,
VHM,2020-12-08,62600.0,63190.0,62160.0,62230.0,1532530.0,,,,,,
VHM,2020-12-09,62310.0,62900.0,62080.0,62670.0,2136700.0,,,,,,
VHM,2020-12-10,62970.0,63190.0,61640.0,61640.0,2406160.0,,,,,,
VHM,2020-12-11,61640.0,62670.0,61500.0,62670.0,2406180.0,,,,,,
VHM,2020-12-14,62970.0,64150.0,62670.0,64150.0,2974170.0,,,,,,
VHM,2020-12-15,63780.0,64959.0,62670.0,63410.0,4050090.0,,,,,,
VHM,2020-12-16,63410.0,63850.0,63040.0,63560.0,1812470.0,,,,,,
VHM,2020-12-17,63410.0,63410.0,62310.0,62450.0,4870320.0,,,,,,
VHM,2020-12-18,62450.0,63410.0,62380.0,62900.0,3038890.0,,,,,,
VHM,2020-12-21,63120.0,64370.0,63120.0,64220.0,3322250.0,,,,,,
VHM,2020-12-22,64300.0,64810.0,63710.0,64080.0,2163130.0,,,,,,
VHM,2020-12-23,64440.0,65620.0,64000.0,64440.0,3220800.0,,,,,,
VHM,2020-12-24,64890.0,64959.0,62310.0,63630.0,2687430.0,,,,,,
VHM,2020-12-25,63560.0,64590.0,63120.0,64590.0,1584940.0,,,,,,
VHM,2020-12-28,65260.0,65330.0,63930.0,64670.0,1905670.0,,,,,,
VHM,2020-12-29,64670.0,66730.0,64220.0,66580.0,3451160.0,,,,,,
VHM,2020-12-30,66800.0,67840.0,66360.0,66510.0,2027680.0,,,,,,
