symbol,date,open,high,low,close,volume,"('date', '')","('open', 'GAS.VN')","('high', 'GAS.VN')","('low', 'GAS.VN')","('close', 'GAS.VN')","('volume', 'GAS.VN')"
GAS,2017-08-16,33780.0,34550.0,33560.0,34550.0,187980.0,,,,,,
GAS,2017-08-17,34170.0,34550.0,33850.0,33850.0,169350.0,,,,,,
GAS,2017-08-18,33340.0,33940.0,33340.0,33780.0,155160.0,,,,,,
GAS,2017-08-21,33850.0,34110.0,33780.0,33900.0,126800.0,,,,,,
GAS,2017-08-22,33900.0,34010.0,33620.0,33670.0,253080.0,,,,,,
GAS,2017-08-23,33670.0,33850.0,33620.0,33850.0,105000.0,,,,,,
GAS,2017-08-24,33850.0,34330.0,33850.0,34070.0,239980.0,,,,,,
GAS,2017-08-25,34070.0,34500.0,34010.0,34070.0,189640.0,,,,,,
GAS,2017-08-28,34070.0,35010.0,34070.0,34950.0,582890.0,,,,,,
GAS,2017-08-29,34670.0,34950.0,34450.0,34720.0,293560.0,,,,,,
GAS,2017-08-30,34720.0,34950.0,34390.0,34720.0,285860.0,,,,,,
GAS,2017-08-31,34720.0,34890.0,34390.0,34720.0,222080.0,,,,,,
GAS,2017-09-01,34890.0,35610.0,34890.0,35220.0,755320.0,,,,,,
GAS,2017-09-05,35340.0,36330.0,35220.0,35890.0,604870.0,,,,,,
GAS,2017-09-06,36000.0,36440.0,35890.0,36120.0,557740.0,,,,,,
GAS,2017-09-07,36120.0,37490.0,36050.0,36830.0,1045650.0,,,,,,
GAS,2017-09-08,36830.0,37770.0,36830.0,37330.0,1176330.0,,,,,,
GAS,2017-09-11,37330.0,37330.0,36330.0,36610.0,726030.0,,,,,,
GAS,2017-09-12,36390.0,36720.0,36280.0,36610.0,551400.0,,,,,,
GAS,2017-09-13,36720.0,37170.0,36610.0,36950.0,401930.0,,,,,,
GAS,2017-09-14,37170.0,39500.0,37170.0,38270.0,935560.0,,,,,,
GAS,2017-09-15,38840.0,39000.0,38270.0,38560.0,450920.0,,,,,,
GAS,2017-09-18,38780.0,38780.0,38230.0,38510.0,430400.0,,,,,,
GAS,2017-09-19,38560.0,38610.0,38050.0,38170.0,725660.0,,,,,,
GAS,2017-09-20,37710.0,38170.0,37210.0,38170.0,593650.0,,,,,,
GAS,2017-09-21,37830.0,38270.0,37550.0,38270.0,300880.0,,,,,,
GAS,2017-09-22,38000.0,38780.0,38000.0,38560.0,405840.0,,,,,,
GAS,2017-09-25,38560.0,38720.0,38270.0,38560.0,125620.0,,,,,,
GAS,2017-09-26,38720.0,39390.0,38720.0,39120.0,633130.0,,,,,,
GAS,2017-09-27,39060.0,39970.0,38890.0,39800.0,526360.0,,,,,,
GAS,2017-09-28,39520.0,40240.0,39520.0,39800.0,497770.0,,,,,,
GAS,2017-09-29,39520.0,39800.0,38890.0,38890.0,348210.0,,,,,,
GAS,2017-10-02,38890.0,39520.0,38890.0,39120.0,442170.0,,,,,,
GAS,2017-10-03,39120.0,39180.0,38510.0,38720.0,267850.0,,,,,,
GAS,2017-10-04,38720.0,39120.0,38390.0,39120.0,440790.0,,,,,,
GAS,2017-10-05,39120.0,39230.0,38270.0,38270.0,864180.0,,,,,,
GAS,2017-10-06,38270.0,38270.0,38050.0,38170.0,527450.0,,,,,,
GAS,2017-10-09,38050.0,38560.0,37830.0,38000.0,375540.0,,,,,,
GAS,2017-10-10,38000.0,38000.0,37650.0,37760.0,692210.0,,,,,,
GAS,2017-10-11,38170.0,38560.0,38100.0,38390.0,580150.0,,,,,,
GAS,2017-10-12,38560.0,38950.0,38270.0,38780.0,718730.0,,,,,,
GAS,2017-10-13,38560.0,39570.0,38560.0,39390.0,1256910.0,,,,,,
GAS,2017-10-16,39520.0,39970.0,38950.0,39060.0,549810.0,,,,,,
GAS,2017-10-17,39120.0,39290.0,38780.0,39060.0,310840.0,,,,,,
GAS,2017-10-18,39120.0,39910.0,38840.0,39120.0,617790.0,,,,,,
GAS,2017-10-19,39120.0,39800.0,39120.0,39570.0,634880.0,,,,,,
GAS,2017-10-20,39390.0,40410.0,39390.0,39800.0,642160.0,,,,,,
GAS,2017-10-23,39840.0,39970.0,38330.0,38330.0,626330.0,,,,,,
GAS,2017-10-24,38170.0,39230.0,38000.0,39230.0,704810.0,,,,,,
GAS,2017-10-25,39180.0,39520.0,38950.0,39290.0,455400.0,,,,,,
GAS,2017-10-26,39230.0,39350.0,38560.0,38610.0,519670.0,,,,,,
GAS,2017-10-27,38610.0,39000.0,38230.0,39000.0,273010.0,,,,,,
GAS,2017-10-30,39520.0,41550.0,39520.0,41030.0,2168000.0,,,,,,
GAS,2017-10-31,41030.0,41600.0,40240.0,40240.0,927460.0,,,,,,
GAS,2017-11-01,40920.0,41270.0,40530.0,41090.0,838420.0,,,,,,
GAS,2017-11-02,41270.0,41550.0,40410.0,40870.0,735730.0,,,,,,
GAS,2017-11-03,40870.0,41370.0,40750.0,41370.0,571850.0,,,,,,
GAS,2017-11-06,41650.0,42510.0,41550.0,42220.0,499030.0,,,,,,
GAS,2017-11-07,42890.0,43000.0,42040.0,42040.0,649940.0,,,,,,
GAS,2017-11-08,42160.0,43350.0,42160.0,43120.0,693240.0,,,,,,
GAS,2017-11-09,42780.0,43350.0,42670.0,43230.0,545450.0,,,,,,
GAS,2017-11-10,43230.0,43390.0,42780.0,43230.0,522740.0,,,,,,
GAS,2017-11-13,43230.0,44750.0,42950.0,44750.0,678800.0,,,,,,
GAS,2017-11-14,44970.0,45370.0,44180.0,45030.0,491250.0,,,,,,
GAS,2017-11-15,44480.0,44860.0,44180.0,44860.0,449990.0,,,,,,
GAS,2017-11-16,44580.0,45090.0,44340.0,44970.0,524770.0,,,,,,
GAS,2017-11-17,44970.0,45200.0,44310.0,44690.0,621920.0,,,,,,
GAS,2017-11-20,45140.0,46410.0,44860.0,46000.0,520030.0,,,,,,
GAS,2017-11-21,45840.0,47260.0,45550.0,46110.0,747040.0,,,,,,
GAS,2017-11-22,46700.0,47770.0,46460.0,47080.0,529790.0,,,,,,
GAS,2017-11-23,47700.0,47770.0,45660.0,45890.0,669620.0,,,,,,
GAS,2017-11-24,46110.0,46110.0,45440.0,45660.0,635060.0,,,,,,
GAS,2017-11-27,45840.0,46860.0,45660.0,46170.0,694900.0,,,,,,
GAS,2017-11-28,46230.0,46410.0,45440.0,45440.0,519350.0,,,,,,
GAS,2017-11-29,45840.0,45840.0,44810.0,45440.0,726350.0,,,,,,
GAS,2017-11-30,45320.0,46860.0,45090.0,45370.0,659280.0,,,,,,
GAS,2017-12-01,46110.0,46700.0,45890.0,46570.0,524060.0,,,,,,
GAS,2017-12-04,47200.0,47200.0,46230.0,46340.0,792790.0,,,,,,
GAS,2017-12-05,46230.0,48220.0,46230.0,47080.0,1289420.0,,,,,,
GAS,2017-12-06,47260.0,47770.0,46570.0,47430.0,699210.0,,,,,,
GAS,2017-12-07,47300.0,48900.0,47300.0,48400.0,887140.0,,,,,,
GAS,2017-12-08,48680.0,49250.0,48000.0,48800.0,720080.0,,,,,,
GAS,2017-12-11,48110.0,48850.0,47260.0,47370.0,829330.0,,,,,,
GAS,2017-12-12,47830.0,49530.0,46510.0,49530.0,1353460.0,,,,,,
GAS,2017-12-13,49820.0,50320.0,49180.0,49300.0,972050.0,,,,,,
GAS,2017-12-14,49300.0,49300.0,48680.0,48850.0,940650.0,,,,,,
GAS,2017-12-15,48850.0,49590.0,48850.0,49530.0,334350.0,,,,,,
GAS,2017-12-18,50100.0,52660.0,50100.0,52660.0,938560.0,,,,,,
GAS,2017-12-19,52150.0,52960.0,51460.0,51460.0,775800.0,,,,,,
GAS,2017-12-20,51460.0,54090.0,51460.0,52430.0,833650.0,,,,,,
GAS,2017-12-21,52660.0,53970.0,52430.0,52610.0,665130.0,,,,,,
GAS,2017-12-22,52720.0,53410.0,52100.0,53000.0,358360.0,,,,,,
GAS,2017-12-25,53000.0,53850.0,52960.0,53680.0,313930.0,,,,,,
GAS,2017-12-26,54310.0,55520.0,54030.0,55520.0,607330.0,,,,,,
GAS,2017-12-27,56940.0,56940.0,55790.0,56250.0,669700.0,,,,,,
GAS,2017-12-28,56250.0,56480.0,55060.0,56190.0,543780.0,,,,,,
GAS,2017-12-29,56420.0,56420.0,55390.0,55450.0,721960.0,,,,,,
GAS,2018-01-02,55230.0,55910.0,53510.0,54260.0,1418300.0,,,,,,
GAS,2018-01-03,54660.0,55680.0,54090.0,55450.0,755420.0,,,,,,
GAS,2018-01-04,55790.0,58070.0,55790.0,58070.0,977010.0,,,,,,
GAS,2018-01-05,58410.0,58920.0,56940.0,57160.0,829840.0,,,,,,
GAS,2018-01-08,56940.0,58010.0,56360.0,57160.0,730170.0,,,,,,
GAS,2018-01-09,58070.0,58870.0,57160.0,58070.0,778170.0,,,,,,
GAS,2018-01-10,59210.0,59770.0,58530.0,58640.0,904540.0,,,,,,
GAS,2018-01-11,58920.0,59210.0,57560.0,58750.0,697400.0,,,,,,
GAS,2018-01-12,57210.0,58980.0,56940.0,57210.0,1049410.0,,,,,,
GAS,2018-01-15,57210.0,58180.0,56130.0,58180.0,968320.0,,,,,,
GAS,2018-01-16,58920.0,59150.0,57960.0,58920.0,1138380.0,,,,,,
GAS,2018-01-17,56880.0,59330.0,56880.0,56880.0,1016930.0,,,,,,
GAS,2018-01-18,56360.0,56990.0,55110.0,56990.0,1015250.0,,,,,,
GAS,2018-01-19,56880.0,57500.0,56360.0,56360.0,724530.0,,,,,,
GAS,2018-01-22,56360.0,60300.0,55790.0,60300.0,1812130.0,,,,,,
GAS,2018-01-25,64040.0,64510.0,63190.0,64510.0,1156390.0,,,,,,
GAS,2018-01-26,67640.0,68320.0,63760.0,66270.0,2222720.0,,,,,,
GAS,2018-01-29,67690.0,67690.0,65470.0,65980.0,929870.0,,,,,,
GAS,2018-01-30,64900.0,66490.0,64040.0,66320.0,1171560.0,,,,,,
GAS,2018-01-31,65470.0,70940.0,64900.0,70940.0,2286340.0,,,,,,
GAS,2018-02-01,70940.0,70940.0,67740.0,69570.0,1183240.0,,,,,,
GAS,2018-02-02,69570.0,70600.0,68320.0,68880.0,561430.0,,,,,,
GAS,2018-02-05,67250.0,68210.0,64099.0,64099.0,1082160.0,,,,,,
GAS,2018-02-06,59670.0,62330.0,59670.0,59670.0,1054820.0,,,,,,
GAS,2018-02-07,61440.0,63650.0,60750.0,62630.0,708130.0,,,,,,
GAS,2018-02-08,59770.0,61440.0,59210.0,59210.0,684310.0,,,,,,
GAS,2018-02-09,55110.0,56940.0,55110.0,55110.0,1146710.0,,,,,,
GAS,2018-02-12,54200.0,58920.0,54200.0,58920.0,1341740.0,,,,,,
GAS,2018-02-13,59940.0,62060.0,59940.0,61480.0,541220.0,,,,,,
GAS,2018-02-21,62630.0,64790.0,62000.0,63760.0,553510.0,,,,,,
GAS,2018-02-22,62630.0,62790.0,60350.0,60350.0,605460.0,,,,,,
